,Bear_10th,Base_50th,Bull_90th,Absolute_Max,Absolute_Min
2038-04-01,1681062.114780715,2169101.7389332643,2916284.695635004,4580938.73747064,1230311.1969916357
2038-05-01,1671528.4204926565,2167952.054698433,2960034.5144849806,4573265.274506563,1220766.7043874974
2038-06-01,1676816.5442101664,2175339.835310986,2985919.891933266,4570214.440756507,1208974.730236185
2038-07-01,1680206.978756456,2188631.271545969,3013401.095823813,4550038.33661625,1206464.720534462
2038-08-01,1663628.0107942452,2194266.5766097577,3071109.853812432,4592038.440793199,1211015.9944809722
2038-09-01,1657405.8597935133,2206115.30245913,3142507.3243251005,4624475.720102665,1234232.3569387274
2038-10-01,1666781.2636186709,2215923.304066782,3131002.9698581737,4641220.060235983,1237743.3847799243
2038-11-01,1660122.917450587,2215714.682100873,3115685.5641898895,4565622.181616362,1252360.614471984
2038-12-01,1669244.2383772645,2218341.122041842,3140517.7060856842,4525256.966621519,1259180.0010503756
2039-01-01,1705149.53467442,2226490.503586644,3161845.8788383743,4513389.997178711,1258001.7624487684
2039-02-01,1738118.734190687,2249054.3969030483,3203134.988729441,4554087.345765968,1273708.251726585
2039-03-01,1755103.8832256747,2271387.2041656952,3230031.964776112,4578911.683774961,1252533.0557132547
2039-04-01,1761298.4361185194,2293708.9659206816,3240642.3842395213,4616652.548763634,1262753.4851220935
2039-05-01,1770749.7069224238,2313281.638997659,3232532.1604595007,4689880.539963594,1277417.5605024786
2039-06-01,1796571.8455248827,2313697.030787184,3243751.4372923705,4698367.149379255,1303081.4708703712
2039-07-01,1797590.9959817904,2306085.2216459615,3217849.0716100456,4692356.565894543,1321104.0943012233
2039-08-01,1792652.6217900408,2291835.2478600712,3220856.82319414,4620709.025929556,1339941.3375038903
2039-09-01,1807593.354514186,2314174.3895137836,3270834.2442024397,4627378.993458548,1359084.329280431
2039-10-01,1808851.227969485,2325653.0597514557,3288386.9181621857,4627558.927074981,1388628.8489244236
2039-11-01,1801416.3431471493,2323096.259811582,3291502.695382221,4629607.535431571,1392394.395502779
2039-12-01,1821450.958384677,2324285.71738723,3306045.436570224,4627485.952447766,1388439.8403885139
2040-01-01,1818997.925906696,2351161.3107056646,3346063.3071692525,4609719.9454178065,1397631.9121335663
2040-02-01,1824245.9062976614,2372571.2997649075,3345502.689056453,4627454.238636006,1398879.585271172
2040-03-01,1841843.6730742434,2400167.695230144,3375375.6118608583,4623794.027623599,1401109.2772056859
2040-04-01,1837536.4940107903,2406484.409303331,3424801.3113897853,4670592.060170165,1419992.078845722
2040-05-01,1829251.3861073786,2411988.5237298184,3455826.1277669645,4735306.532654274,1452076.7130908323
2040-06-01,1835807.8383525736,2410731.2362684095,3512441.0543477987,4732997.404670257,1492170.8993834753
2040-07-01,1835078.0021594295,2431858.9650188135,3505481.179026476,4715283.068060851,1505656.5952704516
2040-08-01,1849109.721997363,2437435.7736094845,3513761.2022702903,4692964.410013746,1506961.2027758327
2040-09-01,1866566.4366879642,2465325.4858512203,3524710.47816777,4764927.101149177,1498593.6618814708
2040-10-01,1880475.0067624794,2485888.0664919373,3565783.3611229653,4802062.00522221,1478790.7661314334
2040-11-01,1870577.2535845886,2480110.5772048337,3576090.7965918505,4866335.672552025,1465633.1310409382
2040-12-01,1866025.1867251012,2486296.9300484136,3552737.894846294,4898472.723271642,1459942.882975209
2041-01-01,1872647.895598734,2508054.0510794483,3595805.4723473815,4968379.711651884,1479642.1334339618
2041-02-01,1871487.0702506467,2542902.4117261465,3681139.012042148,5031609.876069745,1501458.09547674
2041-03-01,1888182.4402137455,2565881.930562249,3796305.935554841,5067410.270217666,1515098.4902179297
2041-04-01,1904598.785506472,2581414.5952657736,3827154.7030592477,5109177.091753338,1521654.9860790444
2041-05-01,1913613.437744856,2606312.0869617355,3811084.2951582335,5133733.12660434,1555655.4286271534
2041-06-01,1921611.7904370353,2612655.1826084997,3785721.2583160093,5084103.855741251,1553918.065945801
2041-07-01,1904769.3688343025,2584378.4075592654,3756182.89871739,5053120.447792617,1561372.1452516788
2041-08-01,1896619.915909057,2581461.4818455465,3793490.134091299,5037688.688318403,1562431.8477129575
2041-09-01,1894430.649307734,2589765.2639620453,3882693.6797313495,5056682.51221997,1567188.7930311908
2041-10-01,1908533.1832607724,2623767.3376177484,3972582.4516441924,5108776.05939427,1570813.5141926429
2041-11-01,1941436.9533224704,2641634.8259734563,4004685.6470035324,5225719.845537134,1539771.5256993705
2041-12-01,1929522.1094266728,2648694.734938214,3977310.5159626687,5262514.0965292435,1549648.5968017818
2042-01-01,1933372.1441317585,2664247.9733866565,3936869.229947259,5316241.881846581,1554834.5049439613
2042-02-01,1959195.3170126243,2720204.0998833077,3918417.9194955197,5306590.62597567,1571746.9496656237
2042-03-01,1942750.371974191,2713816.856279718,3924982.5193823935,5267480.587586346,1576644.5176431048
2042-04-01,1975103.916149137,2714944.1319211544,3933239.3354522614,5239255.927534552,1570646.6921319384
2042-05-01,1981119.9413147857,2746790.9725047704,3978576.650383238,5293047.283155223,1569482.9571450506
