,iter_0,iter_1,iter_2,iter_3,iter_4,iter_5,iter_6,iter_7,iter_8,iter_9,iter_10,iter_11,iter_12,iter_13,iter_14,iter_15,iter_16,iter_17,iter_18,iter_19,iter_20,iter_21,iter_22,iter_23,iter_24,iter_25,iter_26,iter_27,iter_28,iter_29,iter_30,iter_31,iter_32,iter_33,iter_34,iter_35,iter_36,iter_37,iter_38,iter_39,iter_40,iter_41,iter_42,iter_43,iter_44,iter_45,iter_46,iter_47,iter_48,iter_49,iter_50,iter_51,iter_52,iter_53,iter_54,iter_55,iter_56,iter_57,iter_58,iter_59,iter_60,iter_61,iter_62,iter_63,iter_64,iter_65,iter_66,iter_67,iter_68,iter_69,iter_70,iter_71,iter_72,iter_73,iter_74,iter_75,iter_76,iter_77,iter_78,iter_79,iter_80,iter_81,iter_82,iter_83,iter_84,iter_85,iter_86,iter_87,iter_88,iter_89,iter_90,iter_91,iter_92,iter_93,iter_94,iter_95,iter_96,iter_97,iter_98,iter_99
2026-02-01,1105467.9726639774,1098321.8125944743,1168057.5531647354,1140076.2845278566,1073970.413021036,1078182.0281342464,1189071.4119701101,1157026.6730178434,1007430.1403250124,1149291.8854758362,999090.9627227775,1127596.0652352315,1163789.0451312975,1215578.7296135712,1161525.4478250262,1122125.7616830487,1195145.4725967043,1071256.25595531,1099418.8828382606,1120696.0605837645,1180323.5577531618,1087654.4379076592,1312093.3793292472,1175134.258019869,1190249.9952327437,1138077.4256971641,1089414.2445770479,1096170.3152417715,1054395.6712591138,1238625.2852754127,1096020.527420304,1091320.183579605,1130967.019682311,1138128.344847502,1104914.8028270302,1073429.115709461,1232360.7641537841,996806.5653281623,1084513.114345605,1152927.2071825485,1185353.5028077567,1107800.7489591802,1096039.3545284478,1158479.1373190945,1127882.1462158437,1022800.3677434609,1076513.7930531611,1121142.4840650146,1188039.829583792,1185692.7671077808,1198666.4480451057,1115397.8251911202,1066183.0973372092,1114692.1219046148,1278002.2501926601,1085741.9315009748,1105458.674190459,1065834.3842771,1137226.1994731964,1130291.6921126873,1130605.134696252,1130472.8784862882,1162391.5875745886,1193051.7965347401,1051643.2516137736,1114700.5406289878,1181890.2316587623,1084954.2599911583,1147282.427347965,1126584.771314174,1076931.7274289913,1027073.4028077327,1146372.2683180368,1107085.4818522383,1088710.686281594,1193949.108383865,1119292.2060683228,1078222.1333138475,1230849.4519513452,1233323.550224338,1094564.7301588403,1011342.2163795953,1110004.3824859015,1114655.6976131406,1101150.4846650353,1086557.6361529238,1143467.2974125477,1227267.6552800166,1037357.5397577968,1112870.3368745646,1288651.3963901328,1128898.8192267271,1166214.384918626,1089165.0148811063,1031551.79528391,1162494.8944795958,1085511.3548877013,1090610.5065723944,1191127.8065400296,1181596.552516308
2026-03-01,1104239.0061315205,1094077.0050112938,1182398.6956959493,1161518.844158804,1082381.3847561136,1087528.003969537,1203432.6890303174,1153488.9773555913,1021787.7146376102,1153377.8739938147,991635.1018609478,1118073.5465410661,1163294.768719549,1240193.9336538806,1180440.4759290568,1122217.6841156348,1202957.416194855,1069089.9441100168,1097812.0356209832,1114535.8775234998,1188775.6535954222,1076345.655581399,1360298.875266977,1165197.1372388825,1199546.3141274867,1117527.266767167,1092886.4919314624,1097707.2106120603,1053290.9011608863,1244790.8500935922,1105999.005614591,1099533.3683258097,1117931.9689568707,1154503.1715644996,1108651.4869624192,1066080.3068058058,1233853.775118221,1002127.9821047442,1078323.7532026367,1173215.746790091,1194502.2864178454,1120585.991974705,1098675.284081187,1157356.566051279,1141201.7079908769,1011006.1932764045,1076832.3243536698,1133744.9441300344,1181738.5475211942,1199668.805803425,1201790.476823664,1128243.6359284772,1076075.2386047281,1132641.3968516395,1279276.4753615905,1086583.8645700072,1103169.93661027,1060130.33914854,1140470.0514137226,1130597.9253149894,1143253.2836115186,1138056.9332205146,1191203.2719409885,1209609.805394456,1059249.3502222358,1119884.2238599726,1176536.952822837,1084050.7798825628,1151028.8690984487,1124281.647778531,1096515.6779528807,1018452.6916724485,1157085.902019162,1100587.368920569,1104872.2176388893,1204641.2747684957,1120337.3887555143,1084824.217498674,1236816.8929814803,1256738.3511856392,1098861.1837265703,1011800.5896560813,1110984.5943773089,1136451.7328580662,1082444.5507277169,1096782.7943748797,1147569.6796159449,1216628.4659106724,1038043.8850074022,1109016.3650348056,1292424.55906711,1136362.0250729874,1176095.7751201892,1089886.0698366107,1027392.0406618653,1167117.8664295815,1081849.0221730783,1081892.0249498538,1199985.2299066593,1187445.095780177
2026-04-01,1116856.9124478318,1103254.6262151184,1204305.609816322,1192238.4073296362,1094287.117534268,1112873.5466760315,1221188.3480017576,1160665.3747122227,1015397.2366092486,1161587.0200167482,988270.8808230255,1114683.6863253713,1169325.402446651,1265760.0073936726,1208078.275176259,1125653.836542597,1200649.3349786848,1091241.1227097593,1106448.0238185336,1125891.9914905713,1184794.281441443,1076745.3055858826,1400091.0179573137,1155500.1310221497,1202338.5012519246,1110419.223778817,1084317.344336261,1115418.0138769946,1048546.1480765743,1259504.6953663966,1118708.158381816,1111113.6946137312,1124091.55840319,1172369.4993696217,1128661.234458171,1066790.8344634722,1232930.5157946285,1000422.5688354806,1083408.4724598962,1185503.457994906,1208500.7213390428,1133516.7055696303,1101066.2810416804,1154969.1216711109,1131329.0088497165,999981.8733127714,1065908.479231183,1163157.139480654,1186573.0832092357,1213624.4063653853,1204875.4826848698,1126254.9871958334,1079781.8349119006,1138334.2599308586,1280891.0064149774,1091747.398400989,1121915.9497409759,1072143.0635642463,1156271.3487980664,1145931.2618059556,1164547.3679033157,1151413.8941999797,1209088.4513796626,1230994.7035089098,1069880.3837046337,1127957.07921366,1186242.2452176723,1085567.731026543,1152420.067298397,1135748.9642903265,1097620.445067131,1012036.4805222086,1172706.4236282953,1103011.8253822757,1115051.7100559052,1198367.1572107726,1123007.938935916,1084907.2388030414,1257730.2450784463,1269639.1542173985,1088820.4843549673,1025719.1257343275,1122516.9481180918,1142886.7062083674,1080568.626704223,1092081.8566234342,1166538.0891216903,1224055.2228751855,1048302.3930090134,1119382.7683389904,1307245.1298045327,1141020.7689397307,1182900.7610949993,1090580.9351738233,1034783.9153978014,1161250.2590186351,1082817.7719254093,1082471.627040223,1202654.0712717,1197093.542961191
2026-05-01,1127178.694469677,1098923.4416598757,1229069.4172537206,1212076.384271064,1113837.7642323999,1138528.7209583174,1220719.1134613068,1162597.5329588444,1025188.2699996737,1165385.4865271798,994103.92703936,1122614.131617892,1183044.7021300336,1277497.5998878474,1235912.56442505,1141261.1457828658,1201232.3142148715,1096430.7053167485,1117757.3667908998,1121471.3587514192,1194262.00630359,1081206.5918522289,1427549.7376238748,1150316.0788274307,1194205.7026004556,1109840.9398117098,1087507.974589522,1123947.8059412264,1037878.5479917587,1278470.7213613898,1127330.7262500506,1115324.6378668507,1130728.2935537132,1176266.7275754996,1143587.9141898332,1066936.4546833637,1226371.956711668,1010012.6107084153,1081171.6638277709,1208398.2562805112,1220366.7603270179,1154648.2046201949,1103416.2209487667,1173144.3907208252,1138574.7105120933,996561.9698476717,1078820.3945236146,1203809.7586987056,1199757.189924606,1217256.4632305352,1202060.078198373,1137198.1336522186,1090189.0825068061,1154641.415437014,1278849.0858533212,1097811.1385725925,1133701.9602740603,1078673.063286023,1157150.9601728271,1165643.0393459082,1176152.3598116213,1151891.0642575116,1219858.0908100838,1271729.4855303157,1056220.3486587289,1144141.706278393,1200903.1727240912,1084781.0234117727,1165931.0559936184,1132656.407373181,1113871.5532822995,1009559.4674828515,1196205.9989127344,1100758.5885945256,1131641.3536219862,1205001.6461679372,1137993.1069874968,1081968.5836980958,1264017.2932452748,1277425.0481444276,1084974.5363804246,1041485.3967177459,1136434.3478390512,1162267.711203149,1086562.838859958,1101632.7715108744,1189453.7893803949,1232706.6279466464,1053550.7752110516,1137313.510740603,1327014.810529181,1152547.1743750249,1183863.9583375924,1102801.4165655975,1039810.7411623502,1166982.37163785,1077317.5746198024,1073391.9887231244,1207501.5006526262,1213688.3929407147
2026-06-01,1148176.5378175203,1077260.4865748135,1229171.2279265688,1227891.969918479,1117925.9452245745,1150232.1980853777,1205864.2565813244,1174661.4211946663,1038107.2560886665,1168434.257472466,1000589.9669745438,1128668.028850563,1185897.753128221,1275018.1938463857,1240423.331499933,1154546.611070103,1196748.039669183,1098910.545212554,1137476.9709502344,1106282.0871294902,1202831.579856701,1081394.5090390812,1455785.4158703634,1142670.569864664,1190344.1092723925,1115641.3013663262,1089402.7430067586,1144602.8551541492,1016606.9429678812,1297036.9393271052,1146183.039154022,1100904.1888548497,1143921.5287812576,1175491.7201183513,1148884.9822650114,1057292.8447607353,1227377.536492332,1009228.126585008,1090569.075684645,1223331.620799072,1215737.1433185441,1152899.0959366246,1090914.141819922,1183560.0868922062,1151173.6056631876,981983.4051074701,1081693.3856830632,1221071.338554743,1206302.6560340368,1210458.8385838286,1208518.5479347657,1147519.965226973,1089579.1945399034,1167752.2183574492,1278856.6820281218,1098610.8310731878,1141119.5248331882,1080405.6600149195,1168383.488903885,1176362.7137702995,1170247.2755257478,1157236.4793149985,1213723.61900484,1293652.2936741128,1050060.5267771212,1140975.094063578,1209762.8058906577,1079912.1059229057,1182870.2413760752,1132148.7264011053,1112972.5745509122,986336.6360077276,1213954.0482902627,1095184.9139116209,1133206.0682412956,1189434.1679618673,1144832.324925669,1073364.0259020014,1258763.5371693121,1275449.4446831006,1083529.7711560752,1041619.5957900031,1134704.1386597694,1181085.7434063198,1087782.8340348098,1082852.5306169598,1187180.4029087368,1239482.6237266564,1048179.8390814487,1138672.574702327,1338101.2995513023,1154699.5154278849,1161894.8826285815,1105898.878966545,1056805.788589698,1164842.6502768486,1083399.6739435436,1079068.5176288674,1183304.541310155,1222490.3851364325
2026-07-01,1166694.1422524806,1053359.754449282,1226562.930778725,1218409.1762451692,1122607.3383009552,1153753.0525052627,1186665.6470528995,1178533.9957092935,1032962.6163851839,1162008.0832671088,1010766.824957092,1121803.7085982144,1178806.7359336156,1259020.8557266544,1235460.0829621854,1159933.9026429085,1198760.2532402107,1097933.7029857975,1148444.7091068763,1090930.563852559,1198017.9614614313,1078114.7885178374,1488422.0002949466,1140887.3207795534,1166841.21028913,1108961.8010323409,1090097.562720371,1165397.4474999474,992542.6391876364,1289841.4727654592,1148603.8249469476,1107581.447415374,1131313.8242991753,1176112.6034741872,1134199.4355416966,1058698.5403338098,1223548.0678954811,1003367.1998954443,1100489.9412049144,1232264.4988086391,1225377.3025371856,1155626.869816759,1085942.4896925383,1185220.9985625362,1155654.8984341244,974107.8925098296,1089681.7926661288,1222401.1623857738,1208104.767877659,1191782.3438422652,1227401.619445368,1156577.8855795409,1074142.3795172223,1181363.5269593927,1278830.4682649758,1093042.9764507937,1145305.1638569867,1068259.5580064338,1170935.225282636,1171947.9711421637,1154215.304737549,1154967.1742932787,1201424.949748012,1304646.7053380525,1043006.8663645362,1144707.5844466644,1218697.7448631031,1074808.063125651,1194184.2572366286,1135037.2422757498,1124861.8295438841,975816.348436227,1227267.7134923155,1082171.3981867863,1125699.9431936461,1173185.722210999,1136299.9812942215,1065594.1971070552,1261455.1321338674,1260434.0315949167,1091335.556200764,1038677.3498782245,1126896.579911207,1194418.4845388941,1089177.0090606434,1081889.3256967345,1189231.4080990644,1252823.7148025797,1054290.283321871,1134262.5048555036,1351839.690676649,1163538.5045247898,1140002.4243575532,1109438.4855743782,1056191.9436259996,1170138.8442334887,1071705.5005513057,1095119.2682163508,1189584.0013910537,1228349.437462549
2026-08-01,1180228.7297443235,1041968.1344370267,1226600.1932879384,1217911.597193101,1116818.1139994576,1158633.4940426082,1168306.1257346075,1189305.9878554798,1026188.516091277,1163089.6306830118,1008825.858455316,1105138.6046426208,1178704.9889007767,1260441.5271285381,1239965.0127787674,1145557.1583370753,1194644.9558277952,1097845.9603297473,1153520.5152539953,1088279.5660137928,1215250.1119685443,1056175.3488263313,1508867.588366894,1150645.6939441445,1158376.7025404708,1106983.0691541333,1100558.2922089067,1174787.6880348942,985513.4691541259,1284999.296885412,1153555.9537204374,1109662.3017992843,1117313.3148547583,1177410.2060084965,1133145.1746468127,1055685.6578882306,1223486.1619639476,1004691.5453769184,1107615.752263312,1248913.6806415052,1223065.5690930563,1151366.88351637,1091782.9792233098,1199817.5096678417,1162186.2790111816,973145.5044653927,1087739.6976800947,1213256.4136238142,1212669.2204407516,1197759.9345912691,1235049.2890945498,1152516.3873763685,1058822.8357079944,1192895.5642541705,1266074.0343213677,1087960.2016066299,1146970.1319512306,1060919.432857264,1177347.6549776138,1161126.0952102314,1143313.6029103347,1166080.6443713475,1196198.8232354324,1299815.5560790075,1042981.4520826307,1126935.313874537,1217340.1856335779,1070977.034872417,1201279.5414702334,1137799.371175244,1147010.4490368788,967957.0547435902,1221167.0693690619,1082909.504973491,1130273.0315733114,1159587.9591819986,1130402.9087551094,1062301.5772102468,1273078.7664751725,1253160.74947415,1112541.403376921,1025757.0394187827,1136748.5187087352,1183647.507444936,1088848.7025231936,1069675.2008275504,1192211.3556825886,1266457.6361158816,1051869.1779868132,1133105.9170591214,1368527.0012484086,1163127.5957608316,1128546.517159902,1113198.9613406414,1062279.650687575,1170053.336009167,1065016.4764857378,1125250.1693251797,1182862.8733643144,1234551.6932814508
2026-09-01,1188911.1019431693,1053003.137824823,1218185.4679093978,1233761.0152169955,1120128.8826078633,1163667.2960689983,1177171.564271331,1204160.846382273,1035350.0151697245,1161519.2200416147,1013222.0934437454,1092408.9409359596,1193371.4868065212,1284374.8755591118,1246851.8890186492,1149559.010174503,1195432.3279691117,1094344.758337227,1159485.3063335917,1089210.0852251544,1223504.5957201878,1042726.893885389,1523015.9912610897,1168533.2000470744,1157415.7526281495,1114921.8293069035,1115978.0098736715,1172783.3780512812,974720.6490839381,1283693.0741067387,1178958.7015828635,1112063.6300599533,1125729.5884093626,1199176.2829795596,1151544.0127861015,1072475.604667532,1244121.4998439483,1007799.858041874,1117350.7453785911,1267599.2291995077,1237203.4843995667,1148501.5837139753,1097156.621345624,1218475.6748108782,1168215.3132179044,983938.9492245556,1098124.927255195,1222878.1203235113,1208769.6227246483,1218539.107293609,1234710.9746833022,1151349.8691840235,1043195.0631976494,1208044.2599136233,1256135.1083143489,1103375.458016267,1134324.5294238282,1070540.79538079,1180595.9679605486,1165986.6266639594,1153549.7835973531,1196712.961344638,1188860.6723723568,1294220.8506130185,1047774.1486192149,1132144.478871458,1215521.2588335145,1070849.0236365655,1208543.4766342072,1136498.8318651095,1183645.608503924,972676.2490616544,1226092.9766856432,1093718.24744274,1135417.465515664,1159047.8199663714,1157307.8947272697,1079654.9563662456,1286429.0754651355,1258931.6353538486,1126739.449028602,1020092.5919766034,1159430.4546166658,1193073.3472088438,1093543.6696993099,1082592.8018037085,1209847.419594651,1282981.4265298608,1050755.8677655386,1131770.2937123498,1384982.693950449,1177739.1579596556,1115580.5712584818,1120150.9071637255,1079247.5803794344,1173261.297891285,1062343.427490311,1141157.2544909094,1185224.9094695796,1256439.27968134
2026-10-01,1200074.2403366992,1061329.3412837891,1221607.0574444863,1242057.816342153,1134323.2137161312,1178044.8522189353,1195224.0960680733,1212478.777235827,1037634.6449236253,1146007.7995538383,1007412.6842101016,1092761.8996891861,1202783.263272022,1322013.0878814096,1245834.7626108413,1155556.692948108,1190167.6630137628,1078467.5149819518,1165286.605065965,1088048.6031550178,1237177.3933234727,1034480.2438301991,1523492.6906377599,1163866.1026200037,1153955.7318064326,1114429.667358071,1124316.6916069065,1166291.7363575227,978754.7093409165,1282103.8424583618,1195563.4533885403,1118061.4495552294,1134759.5626634678,1217895.0358004465,1182647.6069601944,1084062.5807731168,1265197.151363589,1008964.3255322496,1128481.1219423197,1272152.993112545,1238544.6478248308,1147891.4539900108,1100116.3211787732,1229400.0421590144,1165969.8746888083,988426.6898024303,1122660.739400978,1219484.5569760762,1184604.9642896596,1247832.2761753572,1231165.8303998837,1154900.373258557,1027137.5771564423,1222245.1162409347,1252607.835104013,1121892.2065490219,1136448.4041615021,1083757.1060998752,1184292.2048392268,1169451.3744271873,1162863.165627638,1231713.5394232825,1188450.0564553738,1283813.7626079624,1043071.0982911588,1132507.1033247479,1221894.6448594383,1051939.4153179075,1212844.2153061556,1139799.3585328127,1205546.6219858075,972392.1038452411,1232674.6164280474,1102175.8957076985,1140372.7996403456,1184209.5877219248,1187160.403266233,1101271.0210480676,1286831.1030688926,1283334.3111343766,1121256.1146316468,990453.2308269747,1186945.643896548,1191884.029887054,1108425.5154146163,1081623.0647891762,1215145.294572992,1286780.4947730037,1038483.6715785771,1132393.601709991,1387919.0846153516,1214765.0903562207,1115901.2378412518,1117900.7221834068,1094614.4615971693,1163921.617780853,1058333.174080811,1148344.339662177,1179278.9950593452,1260172.2543611298
2026-11-01,1209861.56448633,1066713.431401671,1224614.248259189,1241068.052863761,1134925.1775138108,1181566.4643010218,1208009.865059727,1211737.7838010064,1045720.1179287076,1118677.9743182529,1002976.9754805061,1090056.420136574,1205450.6368719386,1350359.1193667236,1232452.393205218,1167137.5085772495,1199285.607895063,1080509.8569115687,1163165.2496518996,1090370.3783010638,1216745.3670823646,1033990.7764621534,1516680.817851251,1152771.8290622237,1136549.6104212813,1110777.1252525034,1120757.1001221596,1165928.2399131015,964658.7306579715,1275007.747165281,1211331.5856914644,1106752.914391293,1137543.252127846,1245776.1937191775,1218276.8618416956,1076538.0051843117,1280590.589889692,1022407.7199894483,1142567.350727836,1271162.3253254646,1233559.6292276315,1145291.113725411,1086608.6627263739,1224602.0036504054,1164430.1524255627,976656.97120426,1152117.9633014193,1218935.07134892,1162209.2725176474,1258003.6650673565,1233941.6259448833,1153432.7071153407,1029385.1940337567,1228004.1336216235,1238753.0634065212,1136607.2694009528,1117121.7538219201,1098247.2089691628,1178989.6819397528,1176079.2236957252,1165246.2424110465,1251519.627136567,1176039.239757354,1284199.2556701049,1037026.656827177,1133197.1733368095,1228519.7512904727,1047914.9221449364,1210629.6001597792,1153630.7203425448,1234438.096155062,960197.2546424319,1241658.536632818,1096259.5899587127,1137046.508816928,1199146.9090835862,1213365.2122067155,1111232.7556143394,1263774.5616882103,1302748.8873032127,1116769.685477994,970682.5362839297,1194843.8206670096,1184877.1981965275,1102993.5234706793,1088979.4125356283,1216289.4472392353,1274798.4374001916,1040564.3812386824,1132451.870297265,1379774.5238611952,1251171.7288137386,1116937.9952783054,1119599.5110413102,1117838.939412035,1142883.0009607077,1055471.8030143515,1130473.5342490994,1186860.2744319348,1271723.667925746
2026-12-01,1219526.635316323,1062685.8666525928,1231821.9693947942,1248844.1208712233,1140341.6434723546,1198333.8813961307,1205767.8082874094,1217380.4143075612,1044961.3669863183,1108769.7571398527,1000052.7419322781,1082821.4067254153,1206705.4040746675,1355267.7623066723,1229719.7028366523,1171663.6295088662,1213579.5752295684,1084291.4372071663,1170374.3410640478,1102684.9050840505,1205391.64003152,1022793.0736472318,1529083.6368375802,1129837.3442351727,1123932.1851610928,1109321.284972843,1113242.5925975419,1184833.3066487485,958133.1062818965,1262757.7371591802,1214424.2418653013,1113965.1055362187,1142411.6151576298,1259362.0654538353,1237484.617336596,1056165.7558253207,1278720.9420011025,1029437.4662061462,1153322.0564357964,1292370.8196489112,1232968.068827973,1159046.6796949895,1083286.4157601707,1213905.9225902841,1154301.0046105045,965398.6188978315,1183916.9799159158,1210935.3487855718,1144897.1568961628,1262862.471123519,1229334.405030072,1141505.213582752,1045392.8114950306,1239765.426325864,1229527.2018193884,1143142.3812448739,1105904.191741369,1108677.2319364767,1179399.477011814,1179455.2472350588,1146108.9433743204,1251237.8115449,1160329.195508125,1294972.0658670214,1016756.01921009,1124629.8692553127,1232196.830433833,1043886.2838887048,1209089.42923323,1167657.4432306082,1257639.2905507432,946565.214189589,1230855.8240086415,1086874.1077201192,1123361.918830981,1220511.780513686,1227228.6262490326,1112280.3255201383,1242646.6824163853,1309949.7512297211,1127216.7160191217,948155.7706851645,1198057.7714743325,1172464.619711809,1099858.7303499507,1088429.5305994267,1211488.7054203425,1268487.4459036207,1047439.243754647,1135317.7098973799,1346385.5502997406,1257740.1367406673,1125550.26522374,1119523.1670105946,1122476.0795194223,1135502.1075241726,1052053.034485419,1120957.1634686925,1194642.0142622145,1282232.353602715
2027-01-01,1248609.475636347,1072995.4775293414,1233018.3459575893,1278642.5878278585,1156424.806051767,1219156.564709233,1193835.7908056895,1235741.1392156847,1048437.3206339843,1099367.7230770253,1011401.5799593175,1076565.631114298,1219105.2262232287,1353852.256164901,1220747.7607870246,1176572.7677099672,1238767.153524603,1100705.6938725812,1172054.5238779644,1124388.449387699,1210514.333028516,1019011.0120593203,1565161.8967324437,1116600.7370544765,1118472.5960336986,1120059.685909493,1127582.606347041,1203124.4163392482,956497.8334231336,1277375.91019361,1233390.782915218,1121787.2502003424,1143449.6294823827,1276869.588075581,1259170.5313794978,1039040.9002032981,1276243.56599815,1035678.4753712647,1156626.476678834,1313459.7911641344,1235039.3684228556,1185356.9541833035,1072330.9044845,1213447.6498145468,1163299.5889336322,957896.9833580874,1197485.9483213741,1235188.7095579477,1121889.5580108413,1274817.2926258545,1233727.8192602347,1136764.9203760712,1086160.7585184425,1273208.5190790535,1229759.1247511087,1155110.1100641745,1097522.4472754034,1129084.235624818,1174218.0521102154,1185045.9382249045,1145398.081381537,1265466.879125482,1162397.7111269094,1308205.9768681652,1024184.57821549,1154571.0176782783,1238146.116526509,1046197.6714964113,1207638.3524063667,1180370.5608958444,1299645.3846248093,950845.9842330663,1235701.077035737,1092811.3200846373,1112741.972850016,1234776.3963457053,1246854.3121716727,1123828.9638641244,1242038.3279291827,1336038.1619030596,1139351.211454133,953775.9194656688,1195762.1937859259,1189459.8596081813,1114648.432805502,1090066.5221142594,1219189.4029395839,1286020.6302927213,1078608.3856722473,1136357.879544828,1318947.740206427,1270352.3706135913,1129163.6245247417,1129079.2895017767,1125251.875267517,1150599.0105978053,1041838.3902606772,1138535.6098082408,1220844.7896401114,1301915.5966511893
2027-02-01,1257991.1775873387,1074874.7046283516,1255485.435531983,1313078.5074556957,1176053.0885694572,1238742.1205682324,1187622.5550947972,1238493.6043499599,1056895.66425409,1107581.199172035,1033443.1747303652,1087322.358629889,1230810.9911616493,1352007.0767254618,1228856.1967446597,1179499.4901428227,1263098.6484180428,1115779.7003423702,1192456.7547279305,1144325.8251319758,1229654.7136032004,1011920.3693198519,1617486.310978387,1109336.739608883,1112653.0803168218,1135322.5252477939,1150182.5139850655,1226652.6629440768,964059.554884419,1292092.9654234608,1259068.5694125718,1123885.244406373,1140099.4472561167,1300980.5538892155,1286925.1978115893,1037017.1074598334,1284178.0810474954,1046948.1777954423,1151494.6767533598,1329252.9425129755,1250060.8384795857,1225161.1435403808,1081180.9414366616,1210550.8563195968,1165652.1058448623,952955.9865324093,1210538.2892320382,1262682.4963952287,1112425.1807893561,1288830.6159296485,1244963.3800838164,1139087.8190752878,1139896.872012287,1321033.0961204828,1239637.6659289026,1182820.7010898294,1101564.9494839767,1145009.5416461178,1193487.7837595758,1200374.8302259564,1152148.525355437,1287057.567291842,1166417.5632264803,1347816.6036225937,1039365.4728209676,1182306.8361852893,1260690.23485147,1052391.449532808,1207042.303500124,1198319.1487849962,1333432.2796003178,955582.5148622722,1243405.858525397,1108297.0369803882,1127564.6788423648,1248737.779243728,1268025.9191365542,1125704.0767640402,1258984.9527290994,1349937.3091872442,1160216.283424152,968346.8374364125,1208400.862238359,1206386.645594975,1129369.1280501916,1088070.9893661493,1221474.0549868003,1300452.2686770495,1116537.5683023755,1133210.1100746226,1307551.3875483542,1279738.8202095542,1122225.8676742376,1140614.2373899561,1129722.861399216,1183434.153437282,1048187.4487195968,1177953.004141206,1243112.1751706686,1314723.3357624162
2027-03-01,1260911.5224053045,1068972.7080028492,1268341.784447591,1312154.7156980778,1175189.21381163,1257760.4414310332,1182418.855955596,1230471.8657726524,1067890.9377975857,1122400.9883195737,1031277.0746924783,1083145.121445927,1234202.3055275707,1347742.5525193482,1246878.4634974678,1172664.3530074307,1265780.378549241,1115314.5502900318,1208515.562217124,1173703.6870947292,1232496.0424276472,1008927.6330851353,1665755.5709119213,1103212.1778018114,1113761.7395602872,1147096.627264841,1168590.0095998421,1223887.3928491273,966521.0912561234,1311978.7573678251,1270515.5969441228,1113571.2970365828,1118354.0012407883,1318495.5665730094,1298982.7060551788,1041308.8976343869,1302167.3724007166,1046792.7761496522,1143879.0722251502,1340922.0017384712,1268277.7056773386,1239765.1053319238,1096632.5368474124,1213358.6876302997,1159676.8065574875,945455.8449272217,1226735.7421256215,1276357.7049691428,1115360.5147295836,1298510.379246642,1252201.0821099868,1140352.3083745341,1159682.508985436,1339211.2845588552,1241207.334781974,1210930.7922857336,1102044.7069649259,1145416.5278245534,1213840.3728953518,1206126.2722592757,1155165.4063041722,1292042.9833695102,1151733.1474567575,1376853.7377508949,1040613.4228456803,1202317.307738566,1291800.3163892946,1049181.463477908,1208094.620373985,1223192.2328006425,1352477.7067364373,947173.6852598598,1253916.6279579734,1123964.4267489417,1132890.6298002636,1249480.3026213464,1283900.6895065971,1123450.2603920943,1282798.2852999019,1340457.9217540591,1166161.3433564561,976302.3105314252,1211763.6993295257,1240716.76299633,1123858.3309375325,1091292.986516755,1216589.1196770421,1302327.845473992,1138181.302363711,1141886.874597157,1293196.706858107,1280482.7385045164,1123768.3315782363,1151943.109085049,1116939.6951798226,1209313.8866123515,1039419.3213650364,1205615.5565742045,1242524.8417677751,1320755.9000039357
