,Bear_10th,Base_50th,Bull_90th,Absolute_Max,Absolute_Min
2046-04-01,2693138.255375048,2820468.6246113777,3030301.7224419853,3082759.9968996374,2661305.6630659658
2046-05-01,2691287.3360950435,2824035.6669041645,3050558.3652280555,3107189.039809028,2658100.253392763
2046-06-01,2706311.7560448875,2847176.2923639114,3059838.547938379,3113004.111831996,2671095.6219651317
2046-07-01,2714566.614926545,2840822.402023922,3077998.3292223183,3137292.311021917,2683002.6681522005
2046-08-01,2719597.2063185703,2851295.574569017,3088813.4247434638,3148192.8872870756,2686672.6142559587
2046-09-01,2730300.5550805945,2844118.1631865804,3114950.689483098,3182658.8210572274,2701846.153054098
2046-10-01,2725691.48620949,2846810.4173865463,3126617.1811332195,3196568.872069888,2695411.7534152255
2046-11-01,2729662.838147673,2854621.641527553,3161123.1278277575,3237748.4994028085,2698423.1373027028
2046-12-01,2739252.291082314,2888336.8567693736,3187347.7836965234,3262100.5154283107,2701981.149660549
2047-01-01,2746171.6228603697,2904970.0593993873,3223316.0523388823,3302902.550573756,2706472.013725615
2047-02-01,2741524.0525625586,2918002.438584028,3240160.217473834,3320699.662196285,2697404.4560571914
2047-03-01,2750043.7266476555,2935990.243484696,3249691.913478821,3328117.3309773523,2703557.0974383955
2047-04-01,2775331.4093386983,2956570.86868927,3259504.1518272785,3335237.4726117807,2730021.544501055
2047-05-01,2789955.552150206,2954370.139391881,3299079.999813845,3385257.4649193357,2748851.9053397872
2047-06-01,2790944.648881135,2952219.141269876,3317123.5262938025,3408349.622549784,2750626.02578395
2047-07-01,2804928.8790955446,2954610.117182684,3327135.8588064006,3420267.2942123297,2767508.5695737596
2047-08-01,2821901.85153381,2940887.657156801,3350817.564575556,3453300.041430245,2792155.4001280623
2047-09-01,2841532.046964939,2946337.8398030237,3372951.7574061053,3479605.2368068756,2815330.5987554183
2047-10-01,2867411.972712728,2993831.8326655286,3396974.6896159756,3497760.4038535873,2835807.007724528
2047-11-01,2886909.8665641523,3012478.884708001,3402885.7602796415,3500487.4791725515,2855517.6120281904
