,Bear_10th,Base_50th,Bull_90th,Absolute_Max,Absolute_Min
2037-01-01,375182.79738822684,533759.082262028,809002.1320076885,950827.5608501367,361019.1113280973
2037-02-01,366815.53016048385,546291.9356376699,811921.8320782216,952195.7305160981,347181.3943859634
2037-03-01,363020.6879267399,552783.68697989,820038.8233846923,947788.1802271043,340356.9741828059
2037-04-01,360205.39566409064,565980.6417341343,816697.7169671995,951719.029551374,334841.61184911
2037-05-01,365591.5034864616,567612.2361193139,838253.1088584845,953079.0497044116,334279.4310041939
2037-06-01,361497.3584939235,575800.4773519646,865793.3618282125,990028.1953890848,330624.65723878815
2037-07-01,360895.955367653,580148.7726435477,864190.6727729638,1013882.2518592579,324349.1534596747
2037-08-01,363549.15497785667,576259.6902311142,875069.3352798278,1025007.5190829939,317220.0188167443
2037-09-01,377270.51357610617,580530.9701624236,900991.0631911783,1001598.1298796361,311612.035170213
2037-10-01,366497.74381297396,569388.5181617867,904339.3966883038,992747.255011294,312122.62194591825
2037-11-01,352644.19925826695,562226.977576713,913496.3470709327,956223.8252765401,308340.75729512965
2037-12-01,342629.31240503275,557623.1172733095,938446.4046620848,942124.913234501,309905.2554278994
2038-01-01,344279.1891908375,564361.0721036906,954159.257784776,957731.9564574709,312688.69836462
2038-02-01,342679.75782440853,556065.386631105,950171.4190079066,973806.0657709648,321380.53026172967
2038-03-01,332766.25306383596,546402.640851282,970382.9396640554,979372.9007430313,330264.67129639554
2038-04-01,344523.606543442,546985.8071502941,974575.4643995482,1019679.1460663669,325717.7691989053
2038-05-01,349536.5166064893,545130.5750439701,1012762.4274782089,1055326.7216776945,318707.40919038904
2038-06-01,340536.62579847506,534181.0613361588,1014937.3730692352,1058002.2151643513,301238.5075112782
2038-07-01,331529.094232411,531196.0951195329,1034433.611070792,1072665.8655907258,282110.86619896546
2038-08-01,330040.2575465328,524545.5507335764,1042085.6390383609,1069788.9478866528,271889.7632965368
2038-09-01,320992.95752847247,519393.53193757305,1049927.1917790053,1059514.0949193295,261770.4263793594
2038-10-01,313896.01294920436,513163.51297588344,1082562.802420012,1085503.316011962,256180.77454634442
2038-11-01,323593.170777868,511658.7056048516,1090146.280484663,1113268.106577168,249015.2563721646
2038-12-01,327985.1080721419,506100.9873193755,1096156.1450201082,1172909.9400066868,251854.7594667756
2039-01-01,335180.03153686295,503263.5978634858,1072859.5348532433,1263266.8204474298,256852.80795108076
2039-02-01,333693.3168839201,507954.1735822134,1046218.0123988284,1278750.83412109,254147.26421355546
2039-03-01,326552.8407184947,507344.64217688004,1004583.8257992542,1283430.7392539852,249271.59284868825
2039-04-01,321621.09273089055,503978.5888469879,969380.4164861076,1292708.618581026,251846.7261882346
2039-05-01,316949.44118080346,491769.72994255513,935569.550836768,1282806.3532410224,244597.34929371308
2039-06-01,319052.5180930777,486488.3621257916,944401.9221459128,1280585.4944517163,237970.7066190036
2039-07-01,324287.50255947135,495080.9938746836,922652.8341264197,1256254.9591474845,230211.32359765432
2039-08-01,325863.7500016977,482927.15102501534,904673.6272965645,1251169.3199437698,231617.4291688669
2039-09-01,323424.8057551472,477749.3562653456,886509.7741422735,1223144.1640479204,226968.93561197777
2039-10-01,327724.96604761505,481525.14755500265,885133.7381541068,1197796.429812644,227738.26444513787
2039-11-01,312676.4497562829,481697.2555776872,879926.8099641312,1172980.9526395083,228357.46610060905
2039-12-01,312618.8551541292,479906.13930170715,862577.8458396551,1207950.4100335923,226517.27982505955
2040-01-01,314961.0358453012,478644.7735625344,836400.0106498003,1154949.0904374968,230464.54955194442
2040-02-01,318056.0549446194,476757.558494985,824127.3138152991,1096151.8095664147,235422.30180908102
2040-03-01,320954.7444611591,475767.3083123716,804247.9529444355,1080900.0250460599,242378.5026150509
2040-04-01,331434.0636552267,472055.9304379863,799004.2512640009,1074451.779678747,246977.0319513118
2040-05-01,343402.45925764594,478624.64420364756,801464.7645316063,1066058.9717896236,251525.53912446107
2040-06-01,346865.4326342089,479198.191464504,780404.8927606965,1060863.7028733736,261421.64119936357
2040-07-01,357664.6499508502,467462.1332439156,769767.1535093314,1035621.3994689051,273326.80450141855
2040-08-01,368408.42352947075,462588.23350799887,780931.9972699154,1024409.5131912997,276729.75379457104
