,Bear_10th,Base_50th,Bull_90th,Absolute_Max,Absolute_Min
2042-10-01,1468606.1512733134,1557559.2970172488,1626873.391576699,1644201.9152165616,1446367.8648373296
2042-11-01,1476544.6628247069,1566140.1879421931,1619012.0910831012,1632230.0668683283,1454145.7815453354
2042-12-01,1493025.902904796,1551350.5522376373,1618812.7634496095,1635678.3162526025,1478444.7405715855
2043-01-01,1500867.7430651635,1541125.9492262336,1616206.6317842295,1634976.8024237284,1490803.191524896
2043-02-01,1510983.8128675153,1543977.7070946996,1608229.2586034504,1624292.146480638,1502735.3393107192
2043-03-01,1526114.4234178597,1551617.0097975475,1617745.576204186,1634277.7178058457,1519738.7768229377
2043-04-01,1554203.63932394,1556060.24673137,1621666.5618893257,1638068.1406788146,1553739.4874720825
2043-05-01,1543583.8394246292,1550162.2799278505,1635658.5486538906,1657032.6158354008,1541939.229298824
2043-06-01,1550170.3856070528,1585802.9720647926,1643186.5632462837,1657532.4610416563,1541262.238992618
2043-07-01,1556659.1778591096,1567085.3238067534,1640419.224137975,1658752.6992207803,1554052.6413721987
2043-08-01,1551854.3356183497,1565287.609777044,1667525.186076966,1693084.5801519467,1548496.017078676
2043-09-01,1563802.4933167188,1585778.322195013,1675919.3047059132,1698454.5503336382,1558308.5360971452
2043-10-01,1552924.269920329,1599868.8520062822,1687113.8088825445,1708925.04810161,1541188.1243988408
2043-11-01,1549190.6933610758,1604094.0087702177,1711771.7597337821,1738691.1974746734,1535464.8645087904
2043-12-01,1559505.9577131348,1610910.0913475377,1702714.0419149431,1725665.0295567946,1546654.9243045342
2044-01-01,1544255.2048655665,1607449.8566700863,1703737.35618634,1727809.2310654037,1528456.5419144365
2044-02-01,1548449.123675717,1609599.3330170373,1704446.200050167,1728157.9168084494,1533161.571340387
2044-03-01,1573117.9121942203,1620398.239857501,1732222.9557724479,1760179.1347511846,1561297.8302784003
2044-04-01,1552512.8001872464,1627602.3940857735,1716781.3019551684,1739076.028922517,1533740.4017126146
2044-05-01,1584042.4198175333,1675603.071195791,1715731.3952800184,1725763.4763010752,1561152.256972969
2044-06-01,1614668.9837837731,1688715.2425833577,1722723.4620897123,1731225.5169663008,1596157.419083877
2044-07-01,1620989.9162332588,1694872.088898297,1759262.8723151144,1775360.5681693186,1602519.3730669993
2044-08-01,1668648.7449404395,1732850.7193215943,1750731.8760468254,1755202.1652281333,1652598.2513451506
