,iter_0,iter_1,iter_2,iter_3,iter_4,iter_5,iter_6,iter_7,iter_8,iter_9,iter_10,iter_11,iter_12,iter_13,iter_14,iter_15,iter_16,iter_17,iter_18,iter_19
2027-04-01,1251983.1285395431,1089587.135401088,1295180.0926375692,1314552.7692376554,1177749.5612438458,1275259.6119266292,1190115.6405948356,1226153.857189519,1081713.3867382717,1120513.695479725,1035837.1613310967,1092086.8002862625,1236637.6324693398,1342147.1676624091,1262966.2691027028,1159369.8768141859,1269782.1291123375,1101174.6433330188,1245267.3847033773,1187137.4895450599
2027-05-01,1255279.073484079,1105644.206167692,1316940.2098634655,1319814.9084553034,1185622.3645258683,1290253.0275750924,1199549.5414666124,1221298.1760280286,1085463.3658932818,1127542.4631197155,1027259.3982357874,1102922.757794646,1250617.8275843365,1358218.6007220794,1278508.2233954964,1150399.216868599,1274720.2209452908,1096787.9063008071,1261133.1148686684,1190027.000430406
2027-06-01,1265692.06535939,1120862.005132604,1327975.6406261288,1331577.892600227,1185042.8050674011,1305324.7258298039,1203420.4915973747,1223584.101643799,1072581.8196523078,1121930.3146624393,1029820.6029879618,1122951.8419985212,1261787.2255186294,1351587.530835706,1288611.0970010802,1137546.2926089573,1303533.625838225,1098343.5088873613,1274325.2842846513,1185903.583613359
2027-07-01,1282162.6969299656,1127128.663066107,1318982.7311374124,1337086.5359924908,1167278.5388973658,1314974.1797713288,1205158.4358441934,1233962.7626742213,1035949.6880691651,1121915.2789342836,1041741.5081801243,1135943.7276903316,1266259.2332002036,1346615.1571504623,1291575.7993888545,1127994.0560644513,1338568.9101280023,1097161.0029875012,1263804.4879869274,1180010.496719963
2027-08-01,1296403.268897152,1130076.0423117399,1304212.8382740708,1336007.6246671183,1144171.5416693324,1338223.7927671582,1201594.6428612578,1252749.7683961813,1015948.9065631949,1130325.7350196815,1045483.8219641468,1146610.9626118306,1266847.7882904036,1342242.685355797,1287302.261274267,1128408.1437774617,1369786.0993864147,1090077.7315583448,1253959.2927149576,1168344.0276171654
2027-09-01,1316955.978272357,1136565.0260975473,1315419.9494390944,1336510.6807365203,1141154.536510212,1356310.5031867393,1200138.0533320569,1263547.6176699775,1017895.900226063,1156766.961134955,1060039.9918814786,1141433.0719440617,1269445.3206736592,1343567.10539271,1289220.197314916,1149809.2806045793,1387221.7087528543,1098047.9089880819,1240888.9135640261,1170899.3726498666
2027-10-01,1325435.1788798003,1123626.0108255565,1322893.8309772925,1343025.4793545832,1138492.0073664582,1383109.1279881082,1180407.2544684468,1263854.4736092268,1032259.448807416,1169091.7395383152,1065813.7029225694,1130777.7811810058,1261227.4353893143,1332631.5308276166,1284895.1928603945,1170338.3740536734,1387322.6594255292,1109299.2169820438,1229415.4511962964,1172963.5087761667
2027-11-01,1324711.437192668,1108786.9400320323,1320707.0471140626,1341004.7478273867,1129469.6930838106,1396635.5625704546,1175271.8378087566,1259098.966548808,1041381.7785075123,1166902.130338396,1061614.839840092,1108879.1131087102,1265956.1046248232,1329978.1811081206,1290500.74883328,1184390.2537955428,1397419.5820369583,1124972.10119776,1220906.2224070986,1185487.3533955596
2027-12-01,1309035.4438532148,1104821.1698407102,1319283.4161143368,1336646.246456078,1124678.0576112054,1401028.4092578306,1173758.067165487,1248423.1541696147,1034375.6247815517,1157287.5920134028,1053524.115956261,1111949.9338099724,1259784.1600350025,1328295.6832096942,1305413.1129099552,1188646.9395450896,1397131.019988185,1116588.5671631915,1218623.2084073243,1185219.9551329168
2028-01-01,1311089.66591949,1104180.0524921494,1326330.2578182349,1363623.6793449824,1114154.2940060059,1405666.497041611,1180582.336966877,1244544.3293036455,1045044.9871153516,1172752.241591288,1051534.649526974,1127336.4768458444,1274674.1804775598,1330533.0022898668,1338506.6710901954,1188386.5206661746,1404021.7777462355,1131576.458049269,1215445.3999917984,1214381.426767466
2028-02-01,1330818.9309525983,1106234.0634194713,1357172.2391359676,1397266.484801988,1125443.4130954877,1423431.807536879,1199287.8100529583,1235239.595700575,1055971.579042923,1197131.541066528,1055461.1425764482,1163376.7780367625,1290724.0046427976,1349945.6136607556,1362795.1370423152,1203257.1103541981,1431702.0613916973,1141640.341066928,1222201.4442712103,1236301.883673279
2028-03-01,1369512.4878678895,1114672.9486463561,1358002.2088192485,1411497.6205273035,1142200.7878046941,1438491.3257235326,1227618.761028049,1231535.7908083303,1076744.5132802408,1208027.9378145528,1058785.6948602924,1192643.298086677,1318149.2128747627,1373059.320154149,1372246.1554960907,1213595.1833084712,1470319.7167772918,1149996.0244098078,1218616.6825472699,1251631.0457274478
2028-04-01,1416978.5047742345,1118460.7357429783,1365918.5697864986,1427772.5267836326,1159130.5536746853,1462614.4492609545,1247838.4852255885,1213142.8542907524,1085927.7444707542,1218379.5312396982,1068432.0841553255,1213552.6346673116,1331200.213594324,1397709.8146356703,1369260.919094553,1237872.05596268,1505057.7780769619,1149229.3136883196,1212662.2934161257,1274783.707082085
2028-05-01,1445755.1244140249,1127723.9010557304,1402472.641661662,1454967.640623046,1176715.924478679,1478913.6426172697,1270857.798588688,1204103.0028579968,1106030.6582246658,1223096.8481924878,1078969.5354831405,1233981.9180587914,1340286.7709984353,1413261.7958828183,1380768.669637684,1246209.0022866994,1538614.131263213,1156971.9298698227,1200362.4218036837,1281909.2712290154
2028-06-01,1447924.1567184639,1118684.9066072435,1425817.887040268,1469035.5794697332,1166615.2930315512,1508595.7721843412,1286575.5184426,1183505.0822662911,1097086.7237054303,1214352.3837592746,1068121.401143529,1240169.6491620436,1335938.130960043,1412510.543599516,1389551.6847928725,1267740.6530544397,1563267.0648111885,1156212.491773716,1191155.134825148,1278222.7003454806
2028-07-01,1431482.2136440272,1106522.5958660424,1454264.8493026204,1474319.8685833178,1157044.1306771862,1523429.7710437428,1299471.5416274243,1177421.8909968385,1108192.300220939,1226537.1455364465,1061460.200488662,1237013.410148596,1310464.3232849676,1399635.9909809881,1402562.8215813355,1286826.812296694,1592555.3562464744,1152336.0832196441,1178618.8154410112,1285106.7424153367
2028-08-01,1427588.9806512587,1097336.44003083,1484023.1309313283,1489502.7332862788,1155955.4098081954,1542798.5532507938,1301296.1629467576,1181032.2293140881,1120123.4094017693,1234474.3436530593,1058000.4678909509,1242409.0126725761,1291558.3382347268,1376582.869447219,1402677.738799619,1313173.5527803616,1601035.7915202407,1128553.736974671,1174625.733372151,1308796.1917931787
2028-09-01,1436561.284602334,1100529.261207871,1510977.6553483368,1534397.955010197,1171567.001864582,1553013.7816495192,1320695.1423698273,1189707.3754758283,1136691.3467880464,1251780.4970292302,1072500.982786437,1238909.2517774634,1285333.5165965883,1380138.19578538,1409478.7136478112,1341443.8244651025,1639540.967031964,1110097.497610559,1162246.3772561036,1367540.4627952366
2028-10-01,1431286.8334648444,1111150.145907774,1525573.2649821998,1571858.0607071982,1179933.9382567795,1547340.0416574923,1335154.018791969,1197840.122904618,1131835.319585788,1261033.2876101888,1079667.6850949386,1239883.5472250707,1282177.2333564959,1394679.6275978968,1430661.3307843662,1350815.856959218,1674713.9375260668,1102339.8762590932,1148567.2533346268,1422265.1250519538
2028-11-01,1417216.4663477782,1114183.763189617,1507399.7367113833,1615315.1708386797,1174028.9748883282,1544566.1458833516,1350309.3817665854,1182905.5034346238,1111483.8965359011,1270631.1493366135,1087699.463603687,1251568.4916088488,1291955.8290647373,1420744.325241963,1445306.0023958287,1342591.4352435505,1711914.4643175665,1112587.641441948,1130083.8013648812,1453278.216880338
2028-12-01,1401090.0058051755,1111783.1263083539,1489669.7879950479,1637476.375882328,1159501.4559495174,1561581.8196213832,1364650.029322678,1187593.6734956922,1108168.3751180028,1283158.36943755,1100175.0690767386,1283504.8722531141,1293445.1636240187,1438267.1664940063,1462590.7339596383,1329414.6484789422,1754508.6470715068,1121506.2446802119,1122925.21772465,1465665.9633109067
2029-01-01,1405906.3265818197,1115539.8316208187,1484814.0340366124,1664804.7621839105,1165212.7234777196,1585424.9389448802,1356005.9722414801,1198239.234708175,1113108.019094462,1289258.02681264,1110765.0997782424,1308647.2693647651,1293953.5577233713,1457679.2273276148,1502387.9221610804,1327301.534233475,1799874.9167712028,1128531.7909879098,1122782.0933726602,1475265.8721158162
2029-02-01,1427705.4450837786,1109528.7342704416,1470552.8342807135,1691242.4354434134,1181626.8956326249,1623814.1609372832,1365906.646765031,1218563.6924584794,1145820.26654947,1303873.9982695342,1124339.4691992118,1311333.6408912719,1294963.9992145656,1477547.257941637,1537602.4536257929,1332790.8209408554,1861363.574168254,1125058.2604169445,1121800.1738922142,1468647.6158877471
2029-03-01,1451110.8476998725,1102901.3792431916,1464668.9579179217,1714606.8478769953,1194431.9066005114,1663883.9125005752,1371662.8282387382,1208272.3494054729,1171626.194968336,1319523.1539881057,1144398.0267229422,1314259.7450646455,1303882.9012696182,1477654.0302142624,1549895.155909118,1333824.3427887561,1881848.6747194214,1123529.2975883195,1108990.1883867744,1467242.1010516505
2029-04-01,1457884.7409113976,1110561.423826539,1474882.6921765849,1738629.184321206,1191357.394106991,1706694.8015143806,1370659.899972766,1222862.3364328605,1183695.9854374912,1315278.3115455143,1160666.4979054898,1318093.7741239874,1318648.9337872388,1464826.2250121688,1569909.4283916769,1336601.1311162596,1894008.0984453529,1127140.8946002326,1103186.11586118,1481233.2098979244
2029-05-01,1473760.3424648114,1118224.426617559,1488306.365912468,1765720.4678498881,1199220.0703761275,1723186.655601258,1369862.3371247519,1232527.623188276,1187537.3229202237,1315158.5368251351,1195346.1883968906,1336986.6246292577,1337845.7278261774,1472994.9294378636,1596080.0371761136,1358027.1838528912,1902945.635170954,1119344.6249331252,1104384.1176364273,1484030.301711563
2029-06-01,1457454.8084916752,1123763.9464961844,1467976.168746066,1789518.2857346141,1186715.9213054103,1724428.8685949855,1374663.256869944,1223511.2179243937,1180279.779044613,1302491.8423249973,1212388.4360222144,1355623.385134906,1357783.0940827755,1480385.2476695403,1630517.0868306009,1375650.4532622031,1900398.3801009837,1137121.0714868724,1110916.6504816185,1487736.4845235066
2029-07-01,1448761.3184059646,1120586.4295886778,1447784.1928575896,1801812.4805053035,1170073.6845448567,1693610.903930115,1363045.2751525939,1224302.867910791,1163900.4553939973,1287359.1793336263,1216880.2529036822,1374919.0160227611,1373123.3261709379,1468496.1114360557,1658721.8036785522,1385814.2962568132,1894692.190373813,1145849.3570504594,1118169.4796480387,1475837.307876053
2029-08-01,1440192.2494573356,1109298.3251861096,1438072.8419862993,1817321.015205683,1146471.5120431834,1655702.7674324815,1366349.849412042,1228865.476144863,1150338.3609548279,1265845.775654773,1211804.443389241,1389095.6359346998,1387513.0087015333,1451066.2739879547,1701227.5921558666,1383146.568867183,1895080.3190148189,1165629.926504514,1104839.8531468492,1480447.9370277175
2029-09-01,1423554.8808052375,1099032.5539922016,1438289.9878708029,1863627.7703792835,1138775.5485082897,1653712.7399080102,1355228.3271936432,1233631.914269521,1151479.2019149538,1270767.1429367296,1222515.7813123674,1414417.8663397122,1402363.062562992,1433797.9418196057,1731091.9030306812,1391613.8973413275,1912687.0740914019,1175076.2132850336,1088694.8652164433,1513505.299615734
2029-10-01,1414447.5457404505,1085771.3113915082,1442376.621549683,1929232.6247793667,1148512.4961790629,1657105.1687382343,1340896.5985280983,1248600.708747249,1153158.7327900876,1276578.1209192607,1240558.4140490112,1449398.272074208,1394654.3428844858,1423747.378743965,1730537.8610362958,1404972.7180206631,1898834.4374819517,1172998.6201319366,1083444.7395572208,1540128.4904720723
2029-11-01,1393319.0231115667,1084642.960041908,1451193.572518782,1992575.0740628117,1151870.9276519862,1668252.8988990085,1307567.893547103,1256208.6161486611,1145936.8749018041,1291163.0904521071,1239725.6895926574,1456133.8628413603,1387865.4395995648,1396889.8316398154,1726384.6056357916,1407585.0951537022,1871600.1106542912,1168361.141664392,1066390.81769669,1548679.4549796707
2029-12-01,1385583.4742796144,1085256.6564929278,1453206.5569919948,2038372.5988997295,1143902.5459034708,1682503.1706227378,1284927.8364385474,1252296.4084121229,1149712.607569221,1307106.5765852276,1226385.816071157,1466621.540473718,1414021.1662600888,1385252.595914883,1701790.8774735276,1400256.385201397,1863108.0221813235,1177409.5871691175,1052996.6946313307,1545127.300530072
2030-01-01,1389637.540440607,1105979.2846000048,1453467.9133417176,2069848.1554092746,1156893.9704422005,1690726.7123150788,1285634.7924555794,1255039.3865329556,1153358.612411811,1315222.067951545,1235226.5182900524,1482693.1684814636,1444210.14918591,1393901.5082861406,1689220.061008866,1387180.9286991928,1855522.0274392052,1189707.7787528133,1048011.7455054076,1547743.68733965
2030-02-01,1394213.0208180905,1120171.2598243202,1459943.697675168,2078197.6348552802,1170485.0513930412,1700823.6949480418,1325504.0596195273,1242389.1906754556,1168309.1056765995,1322836.9284513716,1261454.4193384585,1511677.964304963,1513336.275811013,1410876.0506830642,1675643.8515229048,1396031.7594242657,1869174.5627013638,1203541.368223469,1064790.533241944,1540031.4551260015
2030-03-01,1397353.25071852,1129386.0731882008,1478998.8068699292,2072818.9356996284,1189573.640979559,1700317.0176176415,1345818.3364424414,1228273.321717248,1181643.6104973403,1326124.50299397,1297060.066147164,1529733.0077342093,1566869.2390574608,1406683.3254628368,1680307.0935064736,1405697.9557261872,1883094.1656499149,1227677.5963913358,1072652.4890909821,1532204.471202014
2030-04-01,1403730.5304115876,1132596.8078262024,1497062.7503796627,2078376.527766966,1191639.6172084094,1708407.0874679151,1357294.4093894246,1217634.18427293,1188932.4952557015,1320176.905032186,1332402.2373244956,1555802.7695078158,1612416.6631024666,1418031.4542572391,1695295.6939091256,1416999.2287055815,1902634.9374435015,1256331.9907003613,1087671.5175614196,1554261.0409232045
2030-05-01,1424244.4956327374,1153827.1513370236,1506398.239071303,2082298.043612414,1203326.5859706127,1707289.343588543,1361014.3068630192,1222995.6629161774,1199144.2704134146,1313004.42153964,1378540.8117060163,1572220.7450357699,1645995.9956163093,1416541.239749117,1731737.591023843,1400615.0832592442,1923586.3950255637,1288717.9530150068,1111236.130395436,1586945.444176311
2030-06-01,1443302.8290273468,1169596.818941878,1508707.8684331842,2078139.1150291085,1201496.1505467999,1701352.1125406337,1352203.8721054678,1208205.1479003385,1192544.529331306,1294816.0583828485,1403587.4030420748,1575900.0467922846,1681469.1659214455,1407381.1208838949,1776024.1451075785,1392500.6431679446,1941517.3389690465,1316216.6879649123,1116186.8968760474,1618639.5770271025
2030-07-01,1451313.6529706614,1178456.3593978395,1542874.7401745063,2063546.1094790096,1189352.9034746464,1713208.074040806,1342038.26520014,1198201.6826081236,1186299.6521905204,1255652.731610609,1401635.3730326944,1557985.4208027143,1714311.587938256,1396035.667911964,1805551.8658741135,1380708.0517508064,1956158.5164239472,1334782.3904261645,1118543.4949280382,1624044.6068397134
2030-08-01,1435202.6930878542,1172166.1828437715,1585318.003784655,2054123.7514028132,1168099.7055959404,1713469.9942383734,1339106.767298445,1186038.960101731,1196470.6055443909,1250529.8569099929,1393187.1330649043,1559900.21475531,1740668.6690219229,1381853.1347488784,1836005.5172731888,1384887.6506993268,1954222.211202835,1357178.3722573114,1114785.8650195024,1622465.7151701879
2030-09-01,1435886.1360862032,1181324.2218073797,1612812.3903823423,2046625.4240896537,1181099.6321570268,1755454.5434158947,1323496.3204789762,1177000.5210159423,1213968.7089508725,1248914.3600043193,1383032.8640160179,1557507.7525614586,1748224.9379825694,1407467.1289374777,1834911.7828296334,1415302.5723193276,1953630.9382494432,1388976.0064063133,1127639.576644769,1633631.5763509816
2030-10-01,1430101.4066623426,1200423.5503801352,1616587.9336687007,2045157.9159853696,1190097.8005693774,1787003.7555339583,1321418.702385405,1162275.736112662,1241097.2485741093,1253817.5164630562,1382373.7560118958,1531726.1266907316,1743338.4631298739,1443610.626740152,1838943.4619273292,1456259.5626259854,1923991.9664148071,1430023.2145083451,1126082.333969652,1658198.4586559173
2030-11-01,1436630.8300389082,1224577.2246956443,1591823.5421032652,2040881.0553710659,1181810.1333468321,1788988.3039262416,1305868.8156742076,1150022.7363027562,1244022.358685645,1243222.5359140811,1383331.1865446072,1517375.273495009,1739068.73198374,1474977.8424978873,1852415.2886280194,1490818.9042140397,1906874.1780666013,1457350.0736211417,1116579.929260584,1684108.2219009576
2030-12-01,1443241.433815056,1242490.0721429922,1582579.000394834,2040249.7672772112,1176953.9419647928,1781986.1982093405,1307804.574256816,1149284.520920077,1230409.5909401705,1223912.4649821934,1391202.0927824208,1512371.2234884375,1756747.5411138732,1485138.2268594746,1853195.4102316953,1488305.3266570175,1923755.1991039421,1475370.1400760475,1100308.9308480958,1681577.4173579183
2031-01-01,1445105.9697245162,1268109.2265441096,1605187.1638419032,2074323.8288748194,1169415.6642665484,1768636.8947321358,1299436.6104972074,1160695.632008528,1216784.5837179504,1220773.6770383446,1388151.2460494738,1524462.3123358903,1776883.609476251,1485375.8363475974,1863470.2699350244,1502872.5553775122,1980525.1834763396,1494395.4132331326,1102646.3675389255,1699621.1573560971
2031-02-01,1449350.1497888828,1302081.8147761675,1651790.9212003164,2119795.991848428,1175009.6372490362,1803492.5618533404,1295067.071210343,1186582.2341786218,1232565.123334857,1231746.7713947291,1387635.0655552691,1529410.3300076174,1790023.0573681877,1509582.3992597025,1905532.863923517,1517161.2600161734,2055345.336964375,1515795.2814011646,1106146.788387529,1703110.191852269
2031-03-01,1459012.5102825535,1321099.6204244876,1684538.3957574056,2165288.943899382,1178830.5141064844,1840316.5950672668,1312090.467957299,1205238.343889834,1239416.5528443563,1236353.925943141,1390325.1039516216,1526254.4080857695,1810540.6870400433,1525878.4485300605,1942719.7260455377,1525894.4640128557,2095896.7259809668,1530734.9161824654,1101546.237506401,1702808.2622488083
2031-04-01,1474216.0355731028,1323215.9442635714,1724522.2802630104,2176589.425925437,1194939.103926232,1891607.4168881108,1333415.5862645777,1233640.5624856227,1271571.8898117025,1237926.5255055067,1391073.76094717,1538479.065881931,1841324.6152533074,1545869.3789439974,1978645.0810931178,1551495.4160047953,2112347.1320822802,1536958.6028404734,1086580.2019624226,1704775.5344115223
2031-05-01,1513771.2151444023,1334326.0017629382,1737515.5144683293,2185932.014833669,1214196.9783034287,1916576.654973024,1351143.6335410618,1246679.0012018653,1293649.472965308,1245567.2732218124,1390913.1148051042,1551319.1618750219,1880359.0111369265,1560272.3347314335,1995813.3201735297,1566049.7463569464,2129357.354057146,1530156.3543648948,1081157.0571369613,1709244.2742844012
2031-06-01,1528367.09503667,1333648.6584591323,1738203.6196913605,2215368.8245186373,1214860.0658173787,1914205.5322741566,1352142.5280437483,1258102.736701071,1310953.730218996,1235819.4202964415,1393011.7226713388,1550416.1507398773,1915585.1826409611,1573371.80712941,2025551.5023049763,1555448.7088169141,2141872.2759779543,1518287.657829769,1078177.4561832133,1702633.5003793964
2031-07-01,1535167.6367521866,1340712.113035067,1724699.7567288398,2234328.505528979,1210672.1635762283,1897370.7254321538,1344360.443778413,1253696.8212470263,1310507.6090958188,1224201.466692046,1377971.0717287287,1529731.5411347272,1963083.476761673,1568435.3489613151,2016576.7681104091,1524754.3116711464,2172773.132640214,1487587.89244173,1076499.524541827,1710070.1138833251
2031-08-01,1555414.209273644,1355899.37912492,1724852.9823261416,2270480.136506892,1210850.6688230294,1883181.9574368102,1329481.2494945626,1267082.808677691,1303770.098301717,1229362.9528608397,1396634.9650754128,1507962.688851503,1997869.9860964983,1549414.9307810445,2022260.424653077,1501028.0757891221,2197005.517173507,1436381.67181461,1072903.6198339981,1731898.0777659335
2031-09-01,1594293.7646652812,1387013.06598471,1714059.9978203818,2296626.0764536564,1224859.2140544178,1904329.9764531676,1345273.4389202385,1273131.6490062214,1322489.0061522434,1237083.503138597,1410939.9631084,1494793.016795009,2042951.4762485214,1550886.8428891595,2024162.8668038812,1497193.753185045,2206457.6126622874,1402188.7764890445,1086291.2081893228,1747363.2014428985
2031-10-01,1612426.3860205999,1390769.2813707225,1727120.4065670276,2288885.602429078,1233882.5604897882,1927098.9430272635,1361499.926173241,1284398.494592063,1339248.5203207196,1232425.2970561353,1410643.5635568625,1500735.918535367,2090052.0708147283,1534668.8419020425,2043997.5867543186,1501388.3226345726,2211852.933079933,1372791.6690600123,1089131.53411811,1757447.8767371196
2031-11-01,1618428.7089160867,1386801.0858392576,1754192.2460973472,2261583.0199185302,1232186.5097353323,1930220.6772331512,1359403.8152332096,1293003.9580633405,1352793.0002670847,1231093.2705894564,1426353.1668041514,1499548.1388293025,2088553.9931095343,1518109.8370483927,2070013.7981612498,1503512.5107186968,2216312.851612972,1362292.2239625077,1095476.6962112887,1737247.9389320388
2031-12-01,1615419.8704565584,1369289.1745115996,1774598.5962908438,2240754.0283672223,1231991.2081360384,1922014.5042534363,1358291.6830937243,1311717.121994826,1351137.039845892,1223634.8047418154,1431030.1774459537,1485387.4238442548,2065309.0213905144,1498487.313607172,2092927.181106108,1511930.618207392,2234976.1549936873,1351962.0482653906,1103853.3045838305,1716128.2632940358
2032-01-01,1631567.076086176,1363920.6755996468,1806552.553374211,2274724.7445726087,1238346.287641588,1902688.484003654,1368155.9856639428,1321203.634175501,1348907.5520822608,1239729.2087853027,1438328.4460471005,1475589.4543443108,2050814.0217845906,1496715.2492292179,2096525.6525923803,1518337.2826775224,2266022.57595793,1327691.332355688,1113424.6613063659,1705237.641103128
2032-02-01,1648082.4356545205,1372832.6625454412,1827596.8203786616,2348387.142137751,1271072.027141611,1900910.3188181925,1388150.470071714,1341078.8078196486,1367668.7632599105,1258083.2076321917,1429061.254951544,1466849.4028833727,2057468.5942919196,1489697.2309349973,2097968.0484431386,1526748.9813368653,2316955.422324265,1315995.4356995244,1128302.9162490442,1709520.6300033936
2032-03-01,1642297.736185953,1368727.6083401875,1849878.0023493588,2424394.0972809894,1286948.2319392564,1895416.769814284,1409916.7227536654,1349837.7147579174,1402454.8375984973,1289667.3684522987,1417730.3562866098,1470193.1856286228,2058732.238090035,1493298.8929448125,2084157.711746114,1539938.7399664698,2323233.667524955,1308345.2029353362,1131042.1191985004,1725576.1055978264
2032-04-01,1619088.4956961824,1374438.6401085197,1861628.7387918083,2477747.093540454,1314905.4270806836,1923305.9136923582,1426690.0314933828,1365835.3483064985,1434303.0111185014,1300842.080006534,1414751.4702573884,1479410.484365067,2073809.1219863815,1492910.899968828,2105310.5819071713,1562401.6060081276,2331424.9842701643,1320435.670207716,1132181.4329038896,1734012.6285358432
2032-05-01,1588862.2610045893,1363001.3924264833,1881709.3138487914,2521352.2791677853,1332789.33378652,1940475.4931945864,1424279.7151379844,1371809.8379941343,1461995.0835600237,1304424.4177034409,1437981.610100389,1491583.6731248403,2084930.8441090798,1489051.222550927,2126794.3141542086,1595555.2705578026,2335432.1674213842,1332034.6656098359,1153658.79035433,1736942.4191418218
2032-06-01,1572798.351577624,1372177.7995920088,1888427.5689741382,2494485.3350652307,1345854.2291437318,1934021.6632265316,1413248.9341078976,1366651.107711672,1484017.6122860105,1295240.0070068135,1464657.1647433562,1487678.5625918654,2099406.499500781,1500890.2091997296,2163731.3558026263,1615736.0922430265,2313508.2300973097,1346223.2958693006,1179485.4207706552,1723361.7819624753
2032-07-01,1572986.2422111272,1360410.7712341927,1920746.8946558405,2490770.1938259657,1338947.979962136,1915006.6144519798,1400739.9144749055,1351489.7683793544,1493710.0325228057,1289692.8652703308,1470581.9155538979,1457045.5994802194,2073574.0535312216,1493675.7581990329,2175256.5396885523,1615104.7582380755,2299503.2090728125,1352935.1569015877,1194761.2903475908,1739767.6415325142
2032-08-01,1566778.3318068625,1362313.0081006454,1953138.858895605,2485962.7204226647,1317830.9025293866,1917861.054596112,1407953.168759284,1348243.9704098578,1500894.288946257,1289160.0218495345,1470281.325934646,1441643.1141924413,2077988.4674164767,1476456.1515688924,2191365.954603211,1609849.572506965,2274319.101844907,1360149.6369374683,1195396.7033198222,1733951.0205811025
2032-09-01,1569413.4927246242,1390858.9368400583,1989155.0772585287,2501652.614212968,1303118.2397049144,1926000.4315860143,1407113.415775461,1361705.3398252667,1510376.5980773494,1285002.0214232828,1462614.2884198593,1436116.8128829226,2094666.8609110175,1451635.6218866494,2239393.058366605,1616127.8111513585,2308542.3147080783,1361088.868383683,1225834.3039244476,1744561.4463162944
2032-10-01,1558881.6258445582,1426125.0802567427,2042359.020171871,2516987.111869704,1290849.029234065,1953276.4940190413,1436426.949929512,1379648.6909985042,1513480.9286081835,1293449.7278320405,1444682.0671109788,1446811.5200722665,2121969.543749037,1428938.0503006128,2252247.7471696124,1637144.3731703006,2311248.855675983,1370697.7714857247,1234409.9715841748,1734220.5964903582
2032-11-01,1533225.2667870186,1423663.201813055,2091083.034702363,2477868.8337208373,1291798.6241591896,1987250.5259657525,1450007.6292471814,1396675.2851135924,1533009.6799422156,1292436.588140376,1445858.7001324885,1456679.2926471909,2150343.8074875125,1406288.396278666,2268851.855013994,1646544.4770269396,2348505.34527968,1364286.643284724,1246862.0468669476,1721368.0944709703
2032-12-01,1514703.9649852272,1409599.5701363105,2129369.121950689,2453904.011468796,1317899.464544397,2011950.3953655756,1455236.9104280872,1397910.0744211196,1524153.5416564674,1278716.8563612646,1451732.089266236,1468205.6402432183,2174478.367068771,1399361.605183348,2275708.321646787,1652251.2341772325,2347384.6653767163,1359046.1240504005,1252716.1842050483,1710337.9937153365
2033-01-01,1517870.539824277,1404281.3958726735,2154483.199160817,2442131.01646642,1363856.7052762094,2065687.8723997453,1461565.0145190451,1401801.2279687603,1524565.0395447956,1271381.59160564,1469253.6840550236,1475363.4116994478,2213126.5787061444,1406555.030350976,2291500.3470119573,1660788.4276912573,2381747.545125005,1377872.4574438408,1272518.5408655345,1695029.351538897
2033-02-01,1530915.2230651712,1416274.3922139262,2183121.9426790327,2463817.9575285357,1397737.1522441835,2114561.2626849664,1481367.3693773304,1408027.1875329253,1524960.7282687966,1279067.4978492097,1498534.9058226713,1509304.4752634086,2264807.664865295,1425055.0382291118,2324299.4247083487,1659233.368075224,2426658.114627051,1408232.9630229874,1294491.5225576148,1676546.4571004605
2033-03-01,1561173.4050490118,1435195.4743035862,2200928.9616832524,2447203.829771549,1396418.9477319287,2148849.761769479,1498493.9748010158,1413077.658554294,1517139.5835611292,1282859.0714609602,1510525.6221672518,1507298.3600026036,2293846.022240547,1446490.2674441845,2326116.7494110772,1653934.4440873356,2482369.8060237975,1434384.7868747246,1304775.031618293,1660956.2246484563
2033-04-01,1589466.496421995,1436533.4051100914,2237255.0344881313,2460982.022010171,1409185.8427289883,2172090.272803179,1519226.0065064197,1433665.6094834325,1515734.339372671,1293126.312350927,1530803.288236915,1519417.904181518,2327540.405650421,1474208.2368900357,2313851.4468619158,1665302.4729574195,2537761.981727324,1438625.1715749186,1306963.6643197439,1663216.3637945119
2033-05-01,1636379.9335164246,1423932.3060056285,2267607.9644137877,2470629.7684095674,1418108.3110884572,2165508.1936519295,1538021.7943950533,1459603.0754249291,1529121.4885294337,1285539.5189022347,1545351.1552423835,1534886.4724404411,2358722.49680076,1469782.8889884986,2313042.934533806,1669684.7400565103,2564147.945255095,1446213.7447972575,1305448.2106012334,1688471.4016893504
2033-06-01,1652842.5889046844,1409305.6363693352,2257951.047426151,2492360.013448671,1430186.8036694436,2156656.8062893758,1556775.9277417518,1473980.2591178266,1517273.299871647,1276103.6658951563,1539938.762605582,1546863.3522286178,2376495.752840479,1459969.1246264374,2325814.3419648227,1651703.2950861163,2543293.968895871,1443276.2556126055,1306235.9646515555,1683223.5152591192
2033-07-01,1670213.750272124,1398201.5074629628,2254934.714722183,2492494.632679909,1452666.226010317,2148170.488281859,1554573.8223202066,1470839.8098132468,1512504.5689210403,1264447.1521137592,1527147.4810421676,1541214.6974758247,2372655.2614228274,1444172.133196039,2348808.87883923,1607637.8740850638,2505617.509150391,1435010.7601450894,1305234.2551191326,1659087.4577165586
