,Bear_10th,Base_50th,Bull_90th,Absolute_Max,Absolute_Min
2045-10-01,1301466.3531240309,1405732.241024847,1410986.6632416386,1412300.2687958365,1275399.8811488268
2045-11-01,1297904.821625729,1371309.2103928528,1401706.6394020948,1409305.9966544053,1279553.724433948
2045-12-01,1291293.8251224165,1364635.8460964265,1396011.6849700438,1403855.6446884482,1272958.319878914
2046-01-01,1299327.2451158527,1358622.2000699264,1403547.6437326581,1414779.004648341,1284503.5063773342
2046-02-01,1305445.6088121068,1372377.1544700882,1416753.8553567247,1427848.030578384,1288712.7223976115
2046-03-01,1297809.2921831883,1343036.4678442387,1409420.3345854927,1426016.3012708062,1286502.4982679256
2046-04-01,1303646.9620910836,1348512.595482653,1443301.706338194,1466998.9840520793,1292430.5537431913
2046-05-01,1314574.7704065628,1375956.765934106,1455128.8355731661,1474921.8529829313,1299229.271524677
2046-06-01,1316523.5779996375,1397383.9152652645,1468947.8553950307,1486838.8404274723,1296308.4936832308
2046-07-01,1314418.0650843773,1400132.9796097965,1460407.3604362085,1475475.9556428115,1292989.3364530224
2046-08-01,1324482.3634159025,1398873.655393968,1470512.4636445236,1488422.1657071626,1305884.540421386
2046-09-01,1326098.0779803768,1408879.798860819,1461375.721413277,1474499.7020513916,1305402.6477602662
2046-10-01,1307798.9965945464,1396636.4737651902,1465621.1638141728,1482867.3363264184,1285589.6273018853
2046-11-01,1292877.2029674738,1377064.1316930137,1471186.4153785878,1494716.9862999814,1271830.4707860888
2046-12-01,1293195.322882191,1400953.9923369202,1475010.82524153,1493525.0334676825,1266255.6555185087
2047-01-01,1300322.8883171624,1429748.1806943591,1486887.3704607505,1501172.1679023483,1267966.565222863
2047-02-01,1315089.5120596136,1403910.83891524,1484819.3498316319,1505046.47756073,1292884.180345707
2047-03-01,1314239.9564087167,1388228.271797851,1486836.8156025957,1511488.951553782,1295742.8775614332
2047-04-01,1309569.595943269,1405957.0751846153,1460840.6176021271,1474561.503206505,1285472.7261329326
2047-05-01,1302698.2646249651,1379524.028922445,1478237.624228316,1502916.0230547837,1283491.8235505952
2047-06-01,1313618.974677444,1373653.8851180316,1479105.0398464182,1505467.8285285148,1298610.247067297
2047-07-01,1315136.4294910303,1374433.1191785473,1492822.5366627702,1522419.891033826,1300312.257069151
2047-08-01,1318696.296504441,1386171.3824162264,1496638.5752146856,1524255.3734143004,1301827.5250264946
2047-09-01,1331337.2042296987,1361738.4294220381,1481340.3396094963,1511240.8171563607,1323736.897931614
2047-10-01,1339506.5283945084,1377219.3031590793,1470238.6008329447,1493493.425251411,1330078.3347033658
