,Bear_10th,Base_50th,Bull_90th,Absolute_Max,Absolute_Min
2037-07-01,1904295.2557979173,7615567.255289341,17677264.68590562,20192689.04355969,476477.2559250611
2037-08-01,1887433.9191683736,7604277.2190662045,15901200.854872746,17975431.76382438,458223.0941939157
2037-09-01,1882923.3919983953,7598436.827840385,14074211.020529205,15693154.568701409,454045.03303789755
2037-10-01,1841045.0259451177,7418502.263418507,12653476.775387842,13962220.403380176,446680.7165767703
2037-11-01,1808574.6545097323,7291096.156842499,11247048.681889718,12236036.813151523,437944.2789265407
2037-12-01,1762542.0215783305,7050612.428939944,9995064.4870002,10731177.501515264,440524.41973792686
2038-01-01,1735969.3885404342,6882157.652609577,9206013.018360516,9786976.85979825,449422.3225231483
2038-02-01,1725733.5215913903,6726587.797167338,8385984.36089323,8800833.501824703,475519.9526974033
2038-03-01,1704705.8315672087,6510112.1845966,7442553.539308023,7675663.877985879,503354.2433098607
2038-04-01,1706602.7102773502,6292630.822185635,6724528.495950082,6832502.9143911945,560095.6823002789
2038-05-01,1712542.3066658918,6022287.189682662,6217744.470089194,6266608.790190828,635106.0859116992
2038-06-01,1605503.0248851893,5083079.331479337,6031959.681335619,6269179.76879969,736108.9482366522
2038-07-01,1548906.068737416,4228278.184134898,5799266.123726899,6192013.108624899,879063.0398880455
2038-08-01,1526887.1144139364,3601587.827507654,5704900.137127284,6230728.214532192,1008211.9361405068
2038-09-01,1525290.6290525512,3037858.4902083287,5652108.071436858,6305670.46674399,1147148.663763607
2038-10-01,1494094.212949415,2563646.1504211375,5567573.911418102,6318555.851667343,1226706.2285814844
2038-11-01,1464327.2745608522,2184570.2851760136,5413057.836521677,6220179.724358092,1284266.5219070618
2038-12-01,1432687.4877299361,1928327.8568013355,5300420.040325219,6143443.086206189,1308777.3954620864
2039-01-01,1454425.2351422324,1736408.9891326774,5265899.468732256,6148272.0886321515,1383929.296644621
2039-02-01,1407370.5099723116,1539734.328801148,5149969.037999671,6052527.715299302,1374279.5552651023
2039-03-01,1380123.8104977808,1415522.258322081,5125594.035863927,6053111.980249387,1371274.1985417057
2039-04-01,1317540.3240881145,1573652.2393967619,5171198.703614054,6070585.319668377,1253512.3452609526
2039-05-01,1198547.432510943,1603162.5133926887,5259053.584849296,6173026.352713448,1097393.6622905065
2039-06-01,1114627.9003176652,1719733.3857554735,5425141.723921006,6351493.808462388,963351.528958213
2039-07-01,1050280.532352433,1893190.6867010489,5798816.53696616,6775222.999532437,839552.9937652793
2039-08-01,1026317.7624506294,2060590.727625258,6059619.262973994,7059376.396811178,767749.5211569723
2039-09-01,986124.4836039513,2176843.354789202,6495019.33870215,7574563.334680387,688444.7658076386
2039-10-01,986886.8767494988,2408436.646028555,7079369.048795064,8247102.149486691,631499.4344297346
2039-11-01,975265.64126605,2548657.114821581,7650791.880546001,8926325.571977105,581917.7728771672
2039-12-01,981221.586408593,2779863.38393868,8188995.338321016,9541278.3269166,531561.1370260712
2040-01-01,1008391.1128893596,3002124.467525302,8524531.306868767,9905133.016704634,509957.77423037397
2040-02-01,1061780.1945414704,3326165.6667492148,8689203.655161742,10029963.152264873,495683.8264895343
2040-03-01,1091072.8247478649,3506258.3812856944,8721289.531438952,10025047.318977267,487276.4356134075
2040-04-01,1113317.5956566785,3639307.1069509806,8692906.167211644,9956305.93227681,481820.21783310315
2040-05-01,1138614.0495201047,3762846.0904900446,8705063.983397592,9940618.456624478,482556.03927761957
2040-06-01,1208931.476872864,4041878.2497422853,8635345.38921236,9783712.174079878,500694.78365550854
2040-07-01,1299289.9354043892,4326244.491626788,8531725.259315668,9583095.451237887,542551.2963487895
2040-08-01,1400690.0850288775,4700938.466439455,8584538.24671437,9555438.191783099,575627.9896762329
2040-09-01,1520691.4010099983,5049095.752744109,8981322.817780664,9964379.584039804,638590.3130764706
2040-10-01,1640959.0485118995,5389542.8483176585,9071892.828848686,9992480.323981443,703813.0985604599
2040-11-01,1777851.8811556965,5833258.663144285,9201167.490055487,10043144.696783286,764000.1856585494
2040-12-01,1812010.1000831327,5836290.92824994,9606245.504839156,10548734.14898646,805939.8930414307
2041-01-01,1823821.357613703,5665936.712890963,9530467.377797045,10496600.044023566,863292.518794388
2041-02-01,1862213.1659208187,5596012.965450662,9613293.515714005,10617613.65327984,928763.2160383578
2041-03-01,1854443.137889306,5378530.103753544,9694367.701869838,10773327.101398911,973421.3964232466
2041-04-01,1927361.6581658812,5420024.438112645,9913521.008400988,11036895.150973074,1054195.9631791902
2041-05-01,1975835.8625823888,5303823.009176835,10002876.27265012,11177639.588518443,1143839.0759337773
2041-06-01,2017523.264799436,5036776.59461697,9866862.012637194,11074383.36714225,1262709.9323450525
2041-07-01,2034740.9335960955,4705203.321456351,9902978.151870327,11202421.85947382,1367125.3366310315
2041-08-01,2039719.4296090133,4197497.949653582,9899312.591741629,11324766.252263641,1500274.799597871
2041-09-01,2099169.285166804,3838013.865000113,10034096.740747403,11583117.459684227,1664458.140208477
2041-10-01,2252257.330469851,3635018.76293152,10347970.279615387,12026208.158786353,1906566.9723544337
2041-11-01,2497811.8013059157,3476318.3956902125,10758687.2919972,12579279.516073946,2253185.1527098417
2041-12-01,2746204.681945397,3397073.660307019,10908871.523302548,12786820.98905143,2583487.4373549917
2042-01-01,3016419.9647428724,3394357.2009013575,11458804.908716897,13474916.83567078,2921935.6557032513
2042-02-01,3334244.1399838096,3413929.350412936,12025926.170998782,14178925.376145242,3314322.837376528
2042-03-01,3384039.9036726146,3658327.310025065,12336035.159263536,14505462.121573154,3315468.052084502
2042-04-01,3395372.5176390135,3992933.067806964,12647824.157733928,14811546.930215668,3245982.380097026
2042-05-01,3539764.2523026904,4408156.8776533045,12946738.897001412,15081384.401838437,3322666.0959650367
2042-06-01,3646103.746217831,4888504.886758421,12870640.653102245,14866174.5946882,3335503.461082684
2042-07-01,3806521.708468927,5228341.5921872435,12389730.594376322,14180077.844923591,3451066.7375393477
2042-08-01,4003731.650752578,5728517.100741897,12007519.761360256,13577270.426514845,3572535.288255248
2042-09-01,4222316.753352591,6407877.562882353,11246019.40195048,12455554.861717513,3675926.55097015
2042-10-01,4494803.739959499,7097672.554088595,10177315.477629256,10947226.20851442,3844086.5364272245
2042-11-01,4751959.881306999,7924162.098011703,9278873.02709066,9617550.759360397,3958909.3271308234
2042-12-01,5028738.852875814,8620462.871334676,9083422.865275972,9199162.863761295,4130807.848261098
2043-01-01,4961191.36344138,7612259.799879905,9938169.545023696,10519646.981309645,4298424.254331749
2043-02-01,4914426.151802349,6668352.907155902,11117125.609844148,12229318.78551621,4475944.462963961
2043-03-01,5050716.782409968,6205144.012402546,12403936.812885942,13953635.01300679,4762109.974911824
2043-04-01,5135449.088994071,5933924.646148248,13866421.018030178,15849545.11100066,4935830.199705526
2043-05-01,5158726.0912567675,5616115.201417171,15181787.26711443,17573205.283538744,5044378.813716667
2043-06-01,5331755.55208343,5436739.657307402,15815385.815417416,18410047.35494492,5305509.525777437
2043-07-01,5156999.20112218,5528750.464783874,17178712.75783202,20091203.331094056,5064061.385206756
2043-08-01,5114329.358357933,5569778.3542013485,18916535.44317308,22253224.715416014,5000467.10939708
2043-09-01,4999242.8210894335,5670919.289901543,21470433.199184403,25420311.676505115,4831323.7038864065
2043-10-01,4799068.505329677,5709959.414736747,24639114.480236057,29371403.246610884,4571345.777977909
2043-11-01,4564858.954752893,5704738.10494894,28620205.873536617,34349072.815683536,4279889.167203882
2043-12-01,4392404.712486724,6163571.364211906,31758019.24342154,38156631.21322395,3949613.0495554293
2044-01-01,4197581.392531067,6486370.100557413,36660032.84610659,44203448.53249388,3625384.2155244807
2044-02-01,4014180.4261460695,6630063.175686895,44571672.0123843,54057074.22155865,3360209.738760863
2044-03-01,3904990.2177764457,6983602.043991382,52033727.58968657,63296258.97611037,3135337.2612227118
2044-04-01,3968883.869028982,7801350.710674656,58158643.094906494,70747966.19096445,3010767.158617563
2044-05-01,3919844.4209245313,8240097.149558323,64348192.72567774,78375216.6197076,2839781.238766083
2044-06-01,3920980.500066555,8858777.959275795,69185834.24743114,84267598.31946997,2686531.1352642453
2044-07-01,3752376.2059225487,9038747.19863378,76507444.78255635,93374619.178537,2430783.457744741
2044-08-01,3606959.840014032,9237096.86206066,89444646.28587042,109496533.64182284,2199425.5845023748
2044-09-01,3435819.4543365147,9421078.454282252,100949957.11918832,123832176.78541483,1939504.70435008
2044-10-01,3327200.5455896035,9579186.202887075,116118726.93064877,142753612.11258918,1764204.1312652356
2044-11-01,3220488.179751457,9664007.860079164,136129777.70999345,167746220.172472,1609608.2596695307
2044-12-01,3095873.832362668,9573445.17786003,157746836.56393945,194790184.4104593,1476480.9959883275
2045-01-01,2971918.014909204,9696790.342447558,185768289.4354483,229786164.20869845,1290699.9330246153
2045-02-01,2895341.3257898176,9848096.187379401,222445971.34541818,275595440.13492787,1157152.6103924217
2045-03-01,2782374.6477004522,9716995.873173384,270494233.27722025,335688542.62823194,1048719.3413322186
2045-04-01,2731026.275978259,9689753.510848312,342896218.24221206,426197834.42505294,991344.4672607455
2045-05-01,2656488.166193606,9620976.758334726,450160719.63721,560295655.3569288,915366.0181583256
