,iter_0,iter_1,iter_2
2045-06-01,1879531.2859969276,1654231.9000914462,1723602.6492184196
2045-07-01,1869843.6171230436,1665434.0359773014,1732437.6139887958
2045-08-01,1819440.5659920438,1714742.909831944,1715755.0772377441
2045-09-01,1817135.6254988643,1722331.6294518767,1729078.0015108744
2045-10-01,1838646.600992436,1699539.599120529,1751598.2463478935
2045-11-01,1795589.550290682,1706528.2701090593,1746559.5895600868
2045-12-01,1785332.251817767,1697818.24796958,1744517.229376679
2046-01-01,1780632.6242628298,1713510.8185260664,1758025.4000967555
2046-02-01,1811661.9364820723,1720485.1386549864,1774126.3521021712
2046-03-01,1777190.4459129258,1720013.8234565838,1773864.8637876706
2046-04-01,1785233.0874562378,1728636.7370578435,1825498.4070266027
2046-05-01,1814939.9723857334,1741084.0503717076,1837994.8256524452
2046-06-01,1817416.01165012,1730745.6981699646,1856680.6405548446
2046-07-01,1828092.4505836624,1721195.4817717425,1842032.8869791375
2046-08-01,1827476.1649702492,1750456.6404575738,1859487.0006665126
2046-09-01,1843338.0379417671,1759038.1155920746,1843093.4392635196
2046-10-01,1826309.4050178821,1725054.8271387382,1855810.9383799145
2046-11-01,1803627.735670145,1715864.691124203,1862542.2997538373
2046-12-01,1837689.1741942987,1711017.6522006846,1860507.0753078328
2047-01-01,1843796.2618116492,1719031.828358512,1873369.5317491137
2047-02-01,1809882.5259121605,1764051.544121249,1871609.7213472011
2047-03-01,1791525.2515929474,1769633.3032177142,1883390.189022111
2047-04-01,1819249.8941880483,1757286.3640999722,1845230.325081582
2047-05-01,1816107.8844746232,1756663.4368143387,1883409.3215394889
2047-06-01,1810280.3857380098,1782466.8649699376,1887300.915582743
2047-07-01,1815934.8852831565,1791806.533020546,1910424.041943856
2047-08-01,1837222.6094363849,1795362.9477499474,1911540.149008807
2047-09-01,1809099.0500041854,1827848.059632666,1908292.135464079
2047-10-01,1827403.2337157591,1838960.4452166657,1893920.7630759687
2047-11-01,1837111.5126831199,1827693.3487382259,1903606.6694916894
2047-12-01,1805638.140848888,1850785.938105281,1889574.1835775124
2048-01-01,1827900.3144712378,1854689.7837553162,1888578.3129698695
2048-02-01,1846847.7064092136,1834007.5729018971,1916522.1735746907
2048-03-01,1837920.554400485,1844706.196166384,1909624.7868631706
2048-04-01,1849082.4811299364,1870451.777777527,1936290.270156455
2048-05-01,1850790.7399429074,1899531.463620018,1949841.279611619
2048-06-01,1887890.8683659646,1872674.4256632605,1956123.8506147114
2048-07-01,1871150.7519191296,1865800.9167816371,1968089.1714981024
2048-08-01,1867338.8966625736,1912245.2777035986,1958080.4408099419
2048-09-01,1854923.7284999194,1900288.1831633404,1962961.2254921102
2048-10-01,1867923.933520383,1928818.6463539146,1938183.6203233087
2048-11-01,1877110.611017077,1934652.338168994,1959135.7585113451
2048-12-01,1896344.1292821297,1931462.5662111992,1952799.8450272856
2049-01-01,1939896.9602402127,1953751.6026834827,1953814.6004517686
2049-02-01,1930057.844448419,1934604.6556632745,1935176.7374547967
2049-03-01,1957907.204461007,1937332.727042513,1936866.414464656
2049-04-01,1967623.385372089,1927810.2069173797,1942941.027933638
2049-05-01,1985736.1246410233,1932392.4715785398,1937609.2756210505
2049-06-01,1991508.3578406535,1946193.0220818496,1928477.2219226938
2049-07-01,2001488.6412399071,1931332.4874650259,1946832.2519940622
2049-08-01,2000462.406323373,1912203.8665990857,1950839.063443992
2049-09-01,1987679.8978076074,1904296.3309000465,1967825.6790000391
2049-10-01,1987154.631518023,1880299.648417327,1951330.9709433948
2049-11-01,2022323.3635354969,1911201.9290473093,1953293.1366630392
2049-12-01,2006326.622302177,1938519.9431932264,1977034.2614883431
2050-01-01,1987127.6163695012,1917968.4236479667,1994871.323096312
2050-02-01,1997318.269554597,1920173.1711816017,1980042.6549290463
2050-03-01,1979513.0543913029,1903875.9423577557,2003776.7547021846
