,iter_0,iter_1,iter_2
2039-06-01,1192428.2892606019,1146390.6936602371,1264956.0865447388
2039-07-01,1222159.0030215532,1162746.2352046773,1270759.4619333618
2039-08-01,1226608.0491931553,1147550.759536438,1260760.120521656
2039-09-01,1221894.7959498942,1159877.9615879958,1242679.0270238512
2039-10-01,1224400.735790533,1155683.5167406714,1233695.4109483073
2039-11-01,1238539.7130153417,1167621.8648815,1213799.9503478971
2039-12-01,1253170.4492569047,1173711.5684062021,1225842.368623213
2040-01-01,1249749.7396791207,1165722.0536255348,1219861.5974293023
2040-02-01,1256777.5491432105,1164082.8651243725,1211600.2565895936
2040-03-01,1247269.3467962767,1151074.091559895,1199845.9874571217
2040-04-01,1269933.7496528176,1149264.4656794744,1202642.3540057365
2040-05-01,1281389.2655780627,1150155.1138433495,1190756.7656986427
2040-06-01,1303809.3489495385,1137606.8904522895,1169896.565858068
2040-07-01,1287388.1521996672,1116363.7489812872,1188430.1731149075
2040-08-01,1279486.22938089,1120631.4339383154,1209297.906415829
2040-09-01,1292924.8213828946,1127533.0082564175,1208742.903388321
2040-10-01,1281246.520606425,1151966.74440625,1207524.1043791282
2040-11-01,1284391.63065632,1136203.8217380268,1212181.2350418926
2040-12-01,1312206.6687762,1132920.1304719057,1214851.4626738986
2041-01-01,1303209.4769479653,1157142.2572278895,1223053.1240121003
2041-02-01,1300998.3728233243,1147370.2199479486,1214443.6530378412
2041-03-01,1312613.1282691523,1153524.0745485302,1211565.9205359197
2041-04-01,1320704.0962721985,1140922.64704909,1224593.0899592317
2041-05-01,1328599.788926508,1132844.6722801663,1232556.2322155905
2041-06-01,1314111.8325812658,1122374.2664653694,1248405.4121489937
2041-07-01,1345440.6029043186,1123825.8617918529,1256492.301148758
2041-08-01,1343807.1112380011,1101320.9325135883,1252996.1748853407
2041-09-01,1334319.3278520454,1118296.094131308,1240442.8259298739
2041-10-01,1326870.71074994,1100585.4532957699,1249197.336167018
2041-11-01,1335779.9359678503,1094192.2957283126,1261538.484099056
2041-12-01,1316354.9534872961,1086764.7341063006,1259401.8958002406
2042-01-01,1314426.3427802625,1078118.5735484,1256906.2313366798
2042-02-01,1317643.8435100527,1089264.8930506376,1267057.8773003127
2042-03-01,1315269.354914299,1084889.4445777955,1263662.2528242946
2042-04-01,1306600.37834542,1088959.1416073043,1242465.0289965349
2042-05-01,1320041.2955028573,1096880.220070204,1231584.177840887
2042-06-01,1317898.4834785946,1106418.3655295635,1217646.870309725
2042-07-01,1303844.0835220234,1120097.854593331,1241220.146880028
2042-08-01,1303694.3993716075,1120515.7636742308,1242993.5077571566
2042-09-01,1309433.1820364129,1140776.7865426,1244543.7706918386
2042-10-01,1310209.891895398,1148943.7867711189,1254211.7388606812
2042-11-01,1296681.2077059513,1161442.3378674372,1259396.108531865
2042-12-01,1298759.0512775264,1178408.1494011267,1243299.8013074263
2043-01-01,1296907.921730157,1186295.1743804428,1237205.8428220034
2043-02-01,1279322.280538902,1194038.6236288785,1237831.8294067294
2043-03-01,1283320.0685840528,1200904.5784105018,1241136.677790961
2043-04-01,1286593.250317963,1228131.6038104845,1245924.7387508827
2043-05-01,1300101.6098050259,1225381.8577964755,1232170.0923119814
2043-06-01,1298930.3171981256,1233575.3442270854,1264578.9864990127
2043-07-01,1299104.6265570142,1235042.558878709,1248469.9411719088
2043-08-01,1322502.7156323695,1226774.778005626,1258143.8637273752
2043-09-01,1326348.8904744685,1228381.1828335754,1258893.2003553386
2043-10-01,1341739.5251434743,1210259.9198298901,1282551.5058550658
2043-11-01,1358963.8726815067,1203307.1327845154,1289122.8041373848
2043-12-01,1347547.5676511053,1210693.0166662019,1284531.4108810863
2044-01-01,1348466.977248569,1199296.1530547515,1279418.4114775101
2044-02-01,1344742.1254986657,1201346.6320699463,1280085.2825643145
2044-03-01,1373998.785564464,1221446.7520135164,1284683.9483622003
2044-04-01,1354258.0198836355,1199813.7041934873,1303946.1926370142
2044-05-01,1342424.829535276,1221859.9385120953,1340723.3829883186
2044-06-01,1350252.6642543657,1219419.399081801,1350361.1192165166
2044-07-01,1381704.975526471,1245816.2634867178,1353908.7924657287
2044-08-01,1369141.6247025328,1254679.4566711374,1363895.1032140614
2044-09-01,1375952.6217000077,1278886.4773819048,1370692.3116738456
2044-10-01,1378775.7950004288,1273741.590910842,1356568.3762367594
2044-11-01,1393463.2454689252,1257285.732164656,1343257.8221821086
2044-12-01,1405910.239969911,1228222.2256556621,1369762.7920289992
2045-01-01,1418428.6861414767,1217442.0282891896,1411330.7815365826
2045-02-01,1400556.6495757813,1227030.8147146138,1413190.424349124
2045-03-01,1439705.1071337785,1223046.296505795,1411005.8063904992
2045-04-01,1447513.0937478368,1224042.6586683742,1398860.2622095481
2045-05-01,1450547.4272813073,1231517.2315645972,1384332.683799704
2045-06-01,1440840.9183747058,1254154.0287617666,1389167.6235182555
2045-07-01,1432304.652624382,1253223.1371459672,1396339.9655714806
2045-08-01,1399394.3446276262,1253700.8275146186,1386968.4304608272
2045-09-01,1395451.704035436,1272378.5532200367,1397289.9083935737
2045-10-01,1405732.241024847,1275399.8811488268,1412300.2687958365
2045-11-01,1371309.2103928528,1279553.724433948,1409305.9966544053
2045-12-01,1364635.8460964265,1272958.319878914,1403855.6446884482
2046-01-01,1358622.2000699264,1284503.5063773342,1414779.004648341
2046-02-01,1372377.1544700882,1288712.7223976115,1427848.030578384
2046-03-01,1343036.4678442387,1286502.4982679256,1426016.3012708062
