,Bear_10th,Base_50th,Bull_90th,Absolute_Max,Absolute_Min
2031-03-01,1059946.8536313006,1339000.103651343,1703600.831008929,1859076.998301468,952939.0513869408
2031-04-01,1079284.3043624547,1353426.0994502534,1729760.3382101262,1864099.2522683956,938300.8804295469
2031-05-01,1085502.1882362007,1356548.691707348,1743521.0809416866,1872883.5682227015,931621.145477546
2031-06-01,1080487.0504121028,1348636.6623120273,1764251.8828570545,1897264.827163439,927197.4056633783
2031-07-01,1075407.0877676893,1322181.2481928268,1756767.06933775,1914662.3096188665,923904.7806399897
2031-08-01,1076055.1263358458,1308656.2907335265,1758023.6673607822,1941746.830235672,918978.8017654644
2031-09-01,1085184.4489741966,1299883.042027306,1754525.8437461345,1960196.725214393,928586.6992095343
2031-10-01,1090124.7607737167,1301319.4077167064,1782232.419776714,1950956.1112970004,929235.2119054103
2031-11-01,1084805.1020833333,1299695.5028860332,1779186.6326576397,1923510.1548009145,932781.4057635497
2031-12-01,1083104.8548783034,1290932.5088326978,1793908.4095270606,1899861.686392654,938521.2946623611
2032-01-01,1088309.4790423028,1282541.5842798522,1796960.7334295828,1928534.482747699,945163.2871171014
2032-02-01,1113990.07548135,1273852.019783912,1796312.0010852164,1988116.26847479,956548.2845823844
2032-03-01,1127574.715985488,1274293.577758404,1782866.2890749916,2046680.600526709,957739.7896685355
2032-04-01,1143515.968982276,1275261.7495554434,1800445.1739205576,2087542.0942386866,957574.9760351505
2032-05-01,1150722.8751874953,1276828.742563458,1817027.2185862986,2120035.8554234076,974680.5230390027
2032-06-01,1147767.7853474938,1277621.62913957,1839024.6995250215,2093549.5327556494,993890.0420310199
2032-07-01,1134460.9358717378,1272256.9851011455,1842373.9162825167,2083816.2737428397,1004732.4648353944
2032-08-01,1132363.6806927347,1262449.5121174655,1847331.6796457462,2067288.8336637644,1002185.432430246
2032-09-01,1121527.1525117946,1259174.8807652812,1883903.25651034,2069251.8279059958,1025458.2668049762
2032-10-01,1113671.5157597424,1251925.0197576024,1882669.2468335761,2075495.3400541537,1030568.9472940932
2032-11-01,1111755.44496036,1249724.354178066,1904284.1876303514,2039305.4557932667,1038452.6131518432
2032-12-01,1129124.3676897618,1242131.5561302137,1898569.806713144,2015241.5018362494,1041772.2179521937
2033-01-01,1162724.5060394898,1248865.0489565004,1907098.0000613523,2004562.8610318934,1057271.878133541
2033-02-01,1166854.9357793017,1262099.0349811518,1932318.7751136383,2020214.143782725,1075184.9922893764
2033-03-01,1169269.999610412,1268319.0990528394,1935842.2251357443,2003544.816693626,1076217.602521833
2033-04-01,1182260.2725426732,1285607.936918131,1933933.4782911683,2035513.4173564513,1081005.304922054
2033-05-01,1193423.6487766562,1304922.2610623578,1935235.1617686842,2050177.7425811866,1072578.1144030269
2033-06-01,1181733.7928986198,1307199.4063955806,1947639.0585287479,2031953.8029273443,1063115.8153412605
2033-07-01,1171321.8292847096,1297055.1605592677,1950463.64613997,2028584.6704091106,1051554.3098481982
2033-08-01,1170895.7690765099,1300871.281666507,1953299.627022379,2031517.9288231991,1030746.2988491287
2033-09-01,1174012.4321054455,1297470.885416381,1950331.5506766879,2050929.7541548158,1027773.1936106867
2033-10-01,1178660.2992418932,1301350.8771906192,1961358.8844185604,2069845.234705223,1019919.9365575617
2033-11-01,1168607.02291417,1299481.318454126,1961095.4902679662,2096321.9464106571,1015605.4533875433
2033-12-01,1163699.9381051557,1291907.2997119422,1961619.3785865984,2116967.2887743874,1005935.5804416847
2034-01-01,1167319.5289639328,1298530.3136828663,1970970.5660517479,2129660.327092863,1010600.6110218602
2034-02-01,1158640.3790877745,1322475.7089257739,1987564.9793372548,2136452.892786508,1018362.9600970984
2034-03-01,1141459.2173760429,1343875.8560398472,1999915.7651246625,2148852.746981696,1025265.6744420499
2034-04-01,1148011.2435714037,1362273.922818053,2031041.6601959744,2185365.580510699,1028902.9337470672
2034-05-01,1161002.8007484653,1366796.1580996476,2027088.8139490501,2215225.6155913374,1033001.6394629255
2034-06-01,1166384.698908363,1361025.197129725,2049631.517859728,2236799.127340622,1036994.6634447232
2034-07-01,1158223.0621662878,1361495.3613332042,2055607.8741585328,2235759.0366644706,1038214.0372913195
2034-08-01,1151223.3292776134,1364644.9940505056,2049596.569886412,2237382.8865790456,1035919.1212666583
2034-09-01,1142156.3964105383,1385072.5873275825,2030597.3961953104,2243190.526824869,1038479.2459869673
2034-10-01,1140757.2898113471,1381899.1683651512,2018451.4815293613,2240212.7808430553,1031067.6264265567
2034-11-01,1125147.3479379525,1382907.5663579733,1986749.6946910687,2213936.941204616,1038221.2104307526
2034-12-01,1117731.9703760738,1380530.318715683,1985340.2912180608,2229340.8943050895,1040255.6846718913
2035-01-01,1126564.9895091758,1379417.1145074153,2003308.2887272844,2266564.7739890725,1039003.2651929873
2035-02-01,1129198.8904436259,1384284.0721532335,2058380.7006719597,2301777.940225515,1032659.7677570923
2035-03-01,1116591.5028435988,1378364.6491015048,2063280.8981419527,2336156.9838740123,1024694.3315212242
2035-04-01,1129669.4728089103,1380597.5483354493,2062570.5895961374,2375552.8145714225,1018275.1549706747
2035-05-01,1143776.0362160213,1386725.7499150313,2034739.338594283,2385432.7260585027,1018973.6223491242
2035-06-01,1152111.0858350296,1391278.324243424,2008473.9951057842,2425491.7261695913,1028255.2125702857
2035-07-01,1137802.6212814243,1389305.1833629343,2010935.4799214557,2468301.9729675967,1044016.3135280862
2035-08-01,1134294.1490931816,1397082.0511123633,2004782.424191658,2476601.0935478737,1055427.4973705774
2035-09-01,1140499.096872293,1395464.0128825626,2009175.245845019,2454448.921496152,1059077.9962661613
2035-10-01,1153683.490777501,1383498.3039604728,2010877.8586972954,2427515.0912384763,1048393.3160175112
2035-11-01,1163933.9920000848,1382568.662579326,1997757.8694245648,2408533.4570943024,1032123.633347122
2035-12-01,1182986.4042379053,1381764.9271280034,1990428.4897354008,2408163.9263443174,1033935.3585603688
2036-01-01,1210273.397863401,1401443.1752567752,1987194.747972886,2428904.2557618604,1052598.0152293593
2036-02-01,1238710.8215932748,1428230.4143294864,1998045.9336924735,2463579.3124802345,1089764.0761493498
2036-03-01,1250837.658915262,1429781.939728551,2014207.4957458493,2476598.3288557157,1103085.7711777326
2036-04-01,1260337.2949465276,1441297.6168159903,2032989.7391553367,2528870.8880317244,1097336.237657763
2036-05-01,1254865.6090048188,1454272.7600945882,2057355.6242781389,2573242.3158591115,1072763.5019345188
2036-06-01,1239446.3581113948,1461961.9340533968,2070694.5382763713,2602811.697532887,1033446.7012845342
2036-07-01,1224533.7982838552,1444694.7157230857,2100067.0170714003,2596183.913150633,1025467.4156043483
2036-08-01,1217763.4202722204,1449782.2534294429,2137542.4523062445,2585249.554757501,1018382.8834869113
2036-09-01,1217182.1697075276,1470566.401468812,2162887.0235835225,2579399.203569213,1035679.7099880746
2036-10-01,1221796.5982979706,1481227.8682422643,2175085.5985651505,2552959.35402233,1057829.01384057
2036-11-01,1225107.9206909202,1474243.1125079417,2174253.24074165,2542454.21532257,1077236.9251282627
2036-12-01,1222467.846625281,1464282.7306252983,2159166.564279318,2540410.7083786377,1091686.4586700816
2037-01-01,1233479.5195625834,1446427.8786630093,2164362.46813447,2548204.277194476,1110454.482833927
2037-02-01,1251499.6069768127,1460180.687386377,2194673.1496194582,2528719.3728922335,1125809.8617030014
2037-03-01,1254658.6917988765,1452678.2029805882,2218015.5203215415,2501884.5731466687,1116404.4309795026
2037-04-01,1261453.0575242592,1464923.0051201163,2228102.6565874023,2509179.087680103,1121197.423942151
2037-05-01,1266182.5112156444,1481595.4659841876,2245048.259704594,2548515.258373448,1123542.9232847227
2037-06-01,1261791.3795404132,1501097.6977939103,2272016.9124001707,2550630.235856349,1116885.0574167087
2037-07-01,1256080.889196098,1508267.0887761447,2294389.5370281897,2545572.549701062,1102154.8773212386
2037-08-01,1249848.1465772814,1504643.9833181915,2320099.708971681,2566308.1136842477,1097503.344387652
2037-09-01,1250101.6201694468,1515756.4139223723,2336039.3473531436,2589569.7792203054,1104927.1247333302
2037-10-01,1260941.7962849766,1525472.2846233628,2346953.6789896684,2595584.7000829936,1104297.5975101562
2037-11-01,1253067.4625066547,1521928.971137586,2332445.027389086,2598906.8190232455,1107339.1589562194
2037-12-01,1251908.5209927254,1511760.2206776799,2332141.959588169,2583868.9672417836,1115907.919630818
2038-01-01,1274514.142986523,1517766.0765883555,2346979.501868598,2583647.136561928,1132920.7347697243
2038-02-01,1288031.154598606,1530050.2960756756,2372870.8450976857,2565824.2901049424,1149172.0286181848
2038-03-01,1301510.140920819,1526051.4365117946,2372516.63274152,2589635.146024851,1158036.7986817202
2038-04-01,1310658.1171199435,1510395.8536742982,2386060.319403411,2634671.7466387087,1177885.2440829687
2038-05-01,1327201.984573282,1515977.7741985023,2386140.4370403853,2668661.1144685377,1168668.2513650586
2038-06-01,1317455.21025055,1517715.770827272,2384897.7683560685,2692992.90757064,1171121.2892794607
2038-07-01,1317224.3536634005,1518085.8991578496,2396982.75859269,2653232.982738461,1163615.1736208077
2038-08-01,1295801.2442185883,1530523.9574650668,2396614.9069288946,2638019.573216804,1152735.787057283
2038-09-01,1294352.9254383415,1536873.052311432,2392762.716817713,2649626.2600862426,1146251.1363626588
2038-10-01,1301492.9934254906,1533950.911967242,2390585.0958568947,2654591.916477493,1128419.0041393994
2038-11-01,1295699.3473758867,1518065.9786995845,2381094.0483535947,2630481.538343477,1124737.9319866276
2038-12-01,1291495.151425157,1515322.7391786624,2388412.0466319295,2631573.7837367174,1125133.3312311126
2039-01-01,1303132.7289307076,1525580.2650546269,2385620.233838987,2646607.0035811733,1136094.3195569436
2039-02-01,1333750.3882794054,1538964.9807595243,2388489.5498080878,2679384.369419439,1153588.637218952
2039-03-01,1335142.5970282792,1539342.5227745343,2412892.452107442,2702032.193380825,1162878.0016521446
2039-04-01,1338243.1582208006,1550306.735866959,2437822.887836262,2746903.9509886308,1163330.3245023522
2039-05-01,1338282.0096632189,1560166.9138334468,2463480.5665038982,2820612.4165486535,1166024.8562929872
2039-06-01,1355013.9174293932,1583775.7605840485,2459725.250352282,2845191.2931042355,1181740.1791544268
2039-07-01,1346102.4400747835,1588705.4979580112,2418816.5161978602,2852426.7031496563,1193827.4174254118
2039-08-01,1338321.0153382733,1583172.2103570509,2366305.551219839,2856799.664905836,1195822.5208123245
2039-09-01,1350137.780774138,1580875.5346725981,2367034.4274342814,2850132.472426946,1204160.8256413573
2039-10-01,1329503.2364905812,1580827.946368548,2405987.6262338753,2846657.075330014,1199115.9616192724
